newXOutput 1

<Section columns = "stress_xx | stress_yy | stress_xy">
  9 406.112 0.00000 -4.84938e-14
  10 406.112 0.00000 -4.08120e-14
  11 406.112 0.00000 -4.07438e-14
  12 406.112 0.00000 -4.62967e-14
</Section>

newXOutput 15

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 437.485 0.00000 -5.14124e-14
  2 437.485 0.00000 -3.90574e-14
  3 437.485 0.00000 -3.34957e-14
  4 437.485 0.00000 -2.26851e-14
  5 437.485 0.00000 -8.49020e-14
  6 437.485 0.00000 -8.25854e-14
  7 437.485 0.00000 -2.13922e-14
  8 437.485 0.00000 -2.35250e-14
  9 437.485 0.00000 -1.80661e-14
  10 437.485 0.00000 -2.92321e-14
  11 437.485 0.00000 3.60461e-14
  12 437.485 0.00000 -1.41808e-14
</Section>

newXOutput 16

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 468.877 0.00000 2.62075e-14
  2 468.877 0.00000 3.93602e-14
  3 468.877 0.00000 3.93730e-14
  4 468.877 0.00000 5.17520e-14
  5 468.877 0.00000 2.05559e-14
  6 468.877 0.00000 2.36507e-14
  7 468.877 0.00000 -3.21298e-14
  8 468.877 0.00000 -3.15466e-14
  9 468.877 0.00000 -1.46884e-14
  10 468.877 0.00000 4.57413e-15
  11 468.877 0.00000 -3.68756e-16
  12 468.877 0.00000 3.15741e-14
</Section>

newXOutput 17

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 500.288 0.00000 -3.88262e-14
  2 500.288 0.00000 -2.95239e-14
  3 500.288 0.00000 -3.53556e-14
  4 500.288 0.00000 -2.76036e-14
  5 500.288 0.00000 -2.88788e-14
  6 500.288 0.00000 -2.73284e-14
  7 500.288 0.00000 -7.39931e-15
  8 500.288 0.00000 -6.81441e-15
  9 500.288 0.00000 -7.69042e-15
  10 500.288 0.00000 -1.02933e-14
  11 500.288 0.00000 8.36686e-14
  12 500.288 0.00000 7.41922e-14
</Section>

newXOutput 18

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 531.718 0.00000 8.18467e-16
  2 531.718 0.00000 1.79058e-14
  3 531.718 0.00000 -1.22487e-14
  4 531.718 0.00000 1.78458e-16
  5 531.718 0.00000 -2.94901e-14
  6 531.718 0.00000 -2.71600e-14
  7 531.718 0.00000 -4.31073e-14
  8 531.718 0.00000 -4.68789e-14
  9 531.718 0.00000 -5.63053e-14
  10 531.718 0.00000 -5.74009e-14
  11 531.718 0.00000 -7.60997e-14
  12 531.718 0.00000 -1.20308e-14
</Section>

newXOutput 19

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 563.168 0.00000 4.32578e-15
  2 563.168 0.00000 2.36025e-14
  3 563.168 0.00000 6.16573e-15
  4 563.168 0.00000 2.24881e-14
  5 563.168 0.00000 3.54984e-14
  6 563.168 0.00000 3.86112e-14
  7 563.168 0.00000 3.25074e-14
  8 563.168 0.00000 4.08241e-14
  9 563.168 0.00000 -6.68526e-14
  10 563.168 0.00000 -3.69753e-14
  11 563.168 0.00000 3.34689e-15
  12 563.168 0.00000 -8.42464e-14
</Section>

newXOutput 20

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 594.637 0.00000 -1.94609e-14
  2 594.637 0.00000 2.37071e-15
  3 594.637 0.00000 2.21869e-14
  4 594.637 0.00000 4.32389e-14
  5 594.637 0.00000 7.28787e-14
  6 594.637 0.00000 7.83366e-14
  7 594.637 0.00000 -2.22668e-14
  8 594.637 0.00000 -1.31736e-14
  9 594.637 0.00000 2.65776e-14
  10 594.637 0.00000 7.54018e-14
  11 594.637 0.00000 1.42615e-13
  12 594.637 0.00000 1.44112e-13
</Section>

newXOutput 21

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 626.126 0.00000 -3.03303e-14
  2 626.126 0.00000 -9.68678e-15
  3 626.126 0.00000 -4.27849e-14
  4 626.126 0.00000 -1.62320e-14
  5 626.126 0.00000 -2.98971e-14
  6 626.126 0.00000 -2.28663e-14
  7 626.126 0.00000 4.30664e-14
  8 626.126 0.00000 4.55762e-14
  9 626.126 0.00000 -5.84375e-14
  10 626.126 0.00000 -3.14356e-14
  11 626.126 0.00000 2.58599e-14
  12 626.126 0.00000 2.90167e-14
</Section>

newXOutput 22

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 657.634 0.00000 -3.25317e-14
  2 657.634 0.00000 -1.02958e-14
  3 657.634 0.00000 -2.87525e-14
  4 657.634 0.00000 -1.38964e-15
  5 657.634 0.00000 -1.26556e-14
  6 657.634 0.00000 -1.69774e-15
  7 657.634 0.00000 -1.74280e-14
  8 657.634 0.00000 -3.32171e-15
  9 657.634 0.00000 -2.19386e-13
  10 657.634 0.00000 -1.45491e-13
  11 657.634 0.00000 -1.54090e-13
  12 657.634 0.00000 -5.87908e-14
</Section>

newXOutput 23

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 689.162 0.00000 1.39793e-14
  2 689.162 0.00000 3.12319e-14
  3 689.162 0.00000 -9.10918e-15
  4 689.162 0.00000 9.71182e-15
  5 689.162 0.00000 -3.16311e-14
  6 689.162 0.00000 -1.75153e-14
  7 689.162 0.00000 5.58190e-14
  8 689.162 0.00000 7.46258e-14
  9 689.162 0.00000 5.52472e-14
  10 689.162 0.00000 1.07525e-13
  11 689.162 0.00000 1.07443e-13
  12 689.162 0.00000 4.52630e-14
</Section>

newXOutput 24

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 720.709 0.00000 -3.52957e-14
  2 720.709 0.00000 -1.17244e-14
  3 720.709 0.00000 -6.64882e-14
  4 720.709 0.00000 -4.76311e-14
  5 720.709 0.00000 -1.56650e-13
  6 720.709 0.00000 -1.37793e-13
  7 720.709 0.00000 -1.26036e-13
  8 720.709 0.00000 -1.10960e-13
  9 720.709 0.00000 -1.40100e-13
  10 720.709 0.00000 -1.11256e-13
  11 720.709 0.00000 -3.44661e-14
  12 720.709 0.00000 -1.07358e-14
</Section>

newXOutput 25

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 752.276 0.00000 2.56382e-14
  2 752.276 0.00000 4.76802e-14
  3 752.276 0.00000 3.83452e-15
  4 752.276 0.00000 1.87916e-14
  5 752.276 0.00000 3.48702e-14
  6 752.276 0.00000 7.26565e-14
  7 752.276 0.00000 -2.31527e-14
  8 752.276 0.00000 1.00521e-14
  9 752.276 0.00000 -1.69532e-13
  10 752.276 0.00000 -1.74720e-13
  11 752.276 0.00000 2.37373e-13
  12 752.276 0.00000 2.55646e-13
</Section>

newXOutput 26

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 783.862 0.00000 -4.15741e-14
  2 783.862 0.00000 -2.07958e-14
  3 783.862 0.00000 -4.98394e-14
  4 783.862 0.00000 -1.52631e-14
  5 783.862 0.00000 -1.19517e-13
  6 783.862 0.00000 -1.16362e-13
  7 783.862 0.00000 -1.62000e-13
  8 783.862 0.00000 -1.94991e-13
  9 783.862 0.00000 -8.94150e-14
  10 783.862 0.00000 -9.37574e-14
  11 783.862 0.00000 -6.94451e-14
  12 783.862 0.00000 -8.15559e-14
</Section>

newXOutput 27

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 815.469 0.00000 1.71250e-14
  2 815.469 0.00000 3.45098e-14
  3 815.469 0.00000 1.74901e-14
  4 815.469 0.00000 4.51477e-14
  5 815.469 0.00000 1.17054e-13
  6 815.469 0.00000 1.17054e-13
  7 815.469 0.00000 9.60111e-14
  8 815.469 0.00000 5.67597e-14
  9 815.469 0.00000 -4.27696e-14
  10 815.469 0.00000 -4.33312e-14
  11 815.469 0.00000 -3.39840e-14
  12 815.469 0.00000 -4.91842e-14
</Section>

newXOutput 28

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 847.095 0.00000 -3.34584e-14
  2 847.095 0.00000 -6.98775e-14
  3 847.095 0.00000 1.27203e-13
  4 847.095 0.00000 1.24828e-13
  5 847.095 0.00000 -1.08009e-13
  6 847.095 0.00000 -8.58408e-14
  7 847.095 0.00000 -2.11676e-14
  8 847.095 0.00000 -4.07133e-14
  9 847.095 0.00000 -5.59564e-14
  10 847.095 0.00000 -4.97252e-14
  11 847.095 0.00000 -2.36190e-14
  12 847.095 0.00000 4.06023e-14
</Section>

newXOutput 29

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 878.740 0.00000 -3.05063e-14
  2 878.740 0.00000 -5.74758e-14
  3 878.740 0.00000 3.89014e-14
  4 878.740 0.00000 5.00065e-14
  5 878.740 0.00000 -1.58122e-13
  6 878.740 0.00000 -1.27186e-13
  7 878.740 0.00000 -5.12084e-14
  8 878.740 0.00000 -1.02798e-13
  9 878.740 0.00000 8.75848e-14
  10 878.740 0.00000 -1.54935e-14
  11 878.740 0.00000 6.34226e-14
  12 878.740 0.00000 9.59426e-14
</Section>

newXOutput 30

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 910.406 0.00000 -5.68508e-14
  2 910.406 0.00000 -6.00297e-14
  3 910.406 0.00000 5.62822e-14
  4 910.406 0.00000 5.07191e-14
  5 910.406 0.00000 1.61061e-14
  6 910.406 0.00000 1.92850e-14
  7 910.406 0.00000 -2.05388e-13
  8 910.406 0.00000 -2.04482e-13
  9 910.406 0.00000 1.32361e-13
  10 910.406 0.00000 1.06038e-13
  11 910.406 0.00000 7.82117e-14
  12 910.406 0.00000 -5.73973e-14
</Section>

newXOutput 31

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 942.091 0.00000 -2.59572e-14
  2 942.091 0.00000 -1.48101e-14
  3 942.091 0.00000 5.94824e-14
  4 942.091 0.00000 3.95767e-14
  5 942.091 0.00000 -7.90406e-14
  6 942.091 0.00000 -9.65576e-14
  7 942.091 0.00000 -4.45173e-14
  8 942.091 0.00000 -2.73165e-14
  9 942.091 0.00000 6.09227e-14
  10 942.091 0.00000 4.68507e-14
  11 942.091 0.00000 -7.98975e-14
  12 942.091 0.00000 -4.47512e-14
</Section>

newXOutput 32

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 973.796 0.00000 8.63424e-15
  2 973.796 0.00000 8.63424e-15
  3 973.796 0.00000 7.66773e-14
  4 973.796 0.00000 5.75318e-14
  5 973.796 0.00000 -3.13057e-14
  6 973.796 0.00000 -4.56649e-14
  7 973.796 0.00000 -6.34851e-14
  8 973.796 0.00000 -3.61637e-14
  9 973.796 0.00000 -5.56858e-15
  10 973.796 0.00000 2.12115e-14
  11 973.796 0.00000 5.00364e-14
  12 973.796 0.00000 5.85266e-14
</Section>

newXOutput 33

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 1005.52 0.00000 -2.79020e-14
  2 1005.52 0.00000 -3.74928e-14
  3 1005.52 0.00000 4.13092e-14
  4 1005.52 0.00000 1.34760e-15
  5 1005.52 0.00000 -1.24551e-13
  6 1005.52 0.00000 -1.53323e-13
  7 1005.52 0.00000 -1.02235e-13
  8 1005.52 0.00000 -6.29799e-14
  9 1005.52 0.00000 4.40431e-14
  10 1005.52 0.00000 4.60134e-14
  11 1005.52 0.00000 -5.70352e-14
  12 1005.52 0.00000 -2.68534e-13
</Section>

newXOutput 34

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 1037.27 0.00000 -6.43414e-15
  2 1037.27 0.00000 -1.74702e-14
  3 1037.27 0.00000 9.62641e-14
  4 1037.27 0.00000 6.71191e-14
  5 1037.27 0.00000 7.90980e-14
  6 1037.27 0.00000 5.98804e-14
  7 1037.27 0.00000 9.01265e-14
  8 1037.27 0.00000 1.14688e-13
  9 1037.27 0.00000 2.26035e-13
  10 1037.27 0.00000 1.92489e-13
  11 1037.27 0.00000 2.30627e-13
  12 1037.27 0.00000 4.16203e-14
</Section>

newXOutput 35

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 1069.03 0.00000 1.72885e-14
  2 1069.03 0.00000 1.90549e-14
  3 1069.03 0.00000 6.15541e-14
  4 1069.03 0.00000 4.99802e-14
  5 1069.03 0.00000 6.99692e-14
  6 1069.03 0.00000 5.87379e-14
  7 1069.03 0.00000 1.37550e-13
  8 1069.03 0.00000 1.79753e-13
  9 1069.03 0.00000 1.21367e-13
  10 1069.03 0.00000 2.25692e-13
  11 1069.03 0.00000 6.55862e-14
  12 1069.03 0.00000 2.05878e-13
</Section>

newXOutput 36

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 1100.82 0.00000 -4.07037e-14
  2 1100.82 0.00000 -5.99934e-14
  3 1100.82 0.00000 4.96865e-14
  4 1100.82 0.00000 2.39669e-14
  5 1100.82 0.00000 2.06110e-14
  6 1100.82 0.00000 7.75115e-15
  7 1100.82 0.00000 -3.00977e-14
  8 1100.82 0.00000 -2.06027e-14
  9 1100.82 0.00000 1.32264e-13
  10 1100.82 0.00000 1.21595e-13
  11 1100.82 0.00000 1.19989e-13
  12 1100.82 0.00000 8.60913e-14
</Section>

newXOutput 37

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 1132.62 0.00000 -9.30904e-15
  2 1132.62 0.00000 -1.25300e-14
  3 1132.62 0.00000 8.79296e-15
  4 1132.62 0.00000 -4.09089e-15
  5 1132.62 0.00000 3.85749e-14
  6 1132.62 0.00000 3.85749e-14
  7 1132.62 0.00000 2.15946e-14
  8 1132.62 0.00000 3.91724e-14
  9 1132.62 0.00000 1.93782e-13
  10 1132.62 0.00000 1.89594e-13
  11 1132.62 0.00000 3.01703e-14
  12 1132.62 0.00000 9.18612e-15
</Section>

newXOutput 38

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 1164.45 0.00000 8.60094e-15
  2 1164.45 0.00000 8.60094e-15
  3 1164.45 0.00000 1.37949e-14
  4 1164.45 0.00000 4.11400e-15
  5 1164.45 0.00000 -5.84725e-14
  6 1164.45 0.00000 -5.84725e-14
  7 1164.45 0.00000 -7.10462e-14
  8 1164.45 0.00000 -4.00141e-14
  9 1164.45 0.00000 -9.16988e-14
  10 1164.45 0.00000 -2.28868e-16
  11 1164.45 0.00000 -1.30243e-13
  12 1164.45 0.00000 9.99474e-15
</Section>

newXOutput 39

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 1196.29 0.00000 -4.65367e-15
  2 1196.29 0.00000 5.04528e-15
  3 1196.29 0.00000 -6.78304e-15
  4 1196.29 0.00000 -1.00160e-14
  5 1196.29 0.00000 -1.56708e-14
  6 1196.29 0.00000 -1.56708e-14
  7 1196.29 0.00000 -1.84459e-13
  8 1196.29 0.00000 -1.50173e-13
  9 1196.29 0.00000 -1.70336e-13
  10 1196.29 0.00000 -6.72179e-14
  11 1196.29 0.00000 -1.28788e-13
  12 1196.29 0.00000 1.06389e-13
</Section>

newXOutput 40

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 1228.16 0.00000 -1.35330e-14
  2 1228.16 0.00000 2.66196e-15
  3 1228.16 0.00000 1.35278e-14
  4 1228.16 0.00000 1.02889e-14
  5 1228.16 0.00000 7.15040e-15
  6 1228.16 0.00000 2.29191e-15
  7 1228.16 0.00000 1.49352e-14
  8 1228.16 0.00000 4.27690e-14
  9 1228.16 0.00000 7.38292e-14
  10 1228.16 0.00000 1.07696e-13
  11 1228.16 0.00000 9.61032e-14
  12 1228.16 0.00000 -1.22757e-13
</Section>

newXOutput 41

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 1260.04 0.00000 -4.99558e-15
  2 1260.04 0.00000 1.12294e-14
  3 1260.04 0.00000 1.93008e-14
  4 1260.04 0.00000 1.60558e-14
  5 1260.04 0.00000 -9.23648e-14
  6 1260.04 0.00000 -1.02100e-13
  7 1260.04 0.00000 3.22731e-14
  8 1260.04 0.00000 1.25376e-14
  9 1260.04 0.00000 5.82726e-14
  10 1260.04 0.00000 -7.12787e-15
  11 1260.04 0.00000 -2.57027e-14
  12 1260.04 0.00000 -8.67073e-14
</Section>

newXOutput 42

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 1291.95 0.00000 6.51605e-15
  2 1291.95 0.00000 6.51605e-15
  3 1291.95 0.00000 3.74755e-14
  4 1291.95 0.00000 3.09735e-14
  5 1291.95 0.00000 -2.49227e-14
  6 1291.95 0.00000 -3.14247e-14
  7 1291.95 0.00000 1.43083e-13
  8 1291.95 0.00000 1.51287e-13
  9 1291.95 0.00000 8.87136e-14
  10 1291.95 0.00000 1.03794e-13
  11 1291.95 0.00000 2.23718e-13
  12 1291.95 0.00000 1.56284e-13
</Section>

newXOutput 43

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 1323.87 0.00000 -4.57817e-14
  2 1323.87 0.00000 -3.27536e-14
  3 1323.87 0.00000 -1.49572e-14
  4 1323.87 0.00000 -1.00717e-14
  5 1323.87 0.00000 -1.09970e-13
  6 1323.87 0.00000 -1.09970e-13
  7 1323.87 0.00000 -1.85855e-13
  8 1323.87 0.00000 -1.94189e-13
  9 1323.87 0.00000 -2.08938e-13
  10 1323.87 0.00000 -2.61225e-13
  11 1323.87 0.00000 -1.43259e-13
  12 1323.87 0.00000 -2.00861e-13
</Section>

newXOutput 44

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 1355.82 0.00000 2.13279e-14
  2 1355.82 0.00000 3.11170e-14
  3 1355.82 0.00000 2.92608e-14
  4 1355.82 0.00000 3.57869e-14
  5 1355.82 0.00000 1.52021e-14
  6 1355.82 0.00000 1.84651e-14
  7 1355.82 0.00000 6.72413e-14
  8 1355.82 0.00000 7.05560e-14
  9 1355.82 0.00000 -1.66487e-13
  10 1355.82 0.00000 -1.23452e-13
  11 1355.82 0.00000 3.76124e-15
  12 1355.82 0.00000 1.13493e-13
</Section>

newXOutput 45

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 1387.79 0.00000 -5.94334e-14
  2 1387.79 0.00000 -3.65501e-14
  3 1387.79 0.00000 -5.86671e-14
  4 1387.79 0.00000 -4.72255e-14
  5 1387.79 0.00000 -9.70844e-15
  6 1387.79 0.00000 -9.70844e-15
  7 1387.79 0.00000 -2.00455e-13
  8 1387.79 0.00000 -1.82436e-13
  9 1387.79 0.00000 -7.39349e-14
  10 1387.79 0.00000 -4.90283e-14
  11 1387.79 0.00000 2.79634e-14
  12 1387.79 0.00000 -3.92877e-14
</Section>

newXOutput 46

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 1419.77 0.00000 3.37930e-14
  2 1419.77 0.00000 6.64893e-14
  3 1419.77 0.00000 6.29777e-14
  4 1419.77 0.00000 7.23806e-14
  5 1419.77 0.00000 -4.94585e-14
  6 1419.77 0.00000 -4.29084e-14
  7 1419.77 0.00000 -1.33952e-13
  8 1419.77 0.00000 -1.22462e-13
  9 1419.77 0.00000 -1.44178e-13
  10 1419.77 0.00000 -1.22522e-13
  11 1419.77 0.00000 1.46321e-13
  12 1419.77 0.00000 8.56813e-14
</Section>

newXOutput 47

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 1451.78 0.00000 -7.53104e-14
  2 1451.78 0.00000 -4.24703e-14
  3 1451.78 0.00000 5.25832e-14
  4 1451.78 0.00000 8.24896e-14
  5 1451.78 0.00000 -2.85706e-14
  6 1451.78 0.00000 -2.52896e-14
  7 1451.78 0.00000 -9.74582e-15
  8 1451.78 0.00000 -1.63522e-14
  9 1451.78 0.00000 1.09628e-13
  10 1451.78 0.00000 8.88405e-14
  11 1451.78 0.00000 -1.49866e-13
  12 1451.78 0.00000 -3.68022e-14
</Section>

newXOutput 48

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 1483.81 0.00000 4.49970e-14
  2 1483.81 0.00000 7.45805e-14
  3 1483.81 0.00000 6.24879e-14
  4 1483.81 0.00000 8.54973e-14
  5 1483.81 0.00000 -5.04140e-14
  6 1483.81 0.00000 -6.19187e-14
  7 1483.81 0.00000 -6.86662e-14
  8 1483.81 0.00000 -9.57905e-14
  9 1483.81 0.00000 -1.02603e-13
  10 1483.81 0.00000 -1.07543e-13
  11 1483.81 0.00000 -9.38209e-14
