newXOutput 1

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 0.00000 0.00000 0.00000
  2 0.00000 0.00000 0.00000
  3 0.00000 0.00000 0.00000
  4 0.00000 0.00000 0.00000
  5 0.00000 0.00000 0.00000
  6 0.00000 0.00000 0.00000
  7 0.00000 0.00000 0.00000
  8 0.00000 0.00000 0.00000
</Section>

newXOutput 2

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 31.1266 0.00000 -2.35128e-14
  2 31.1266 0.00000 -2.26190e-14
  3 31.1266 0.00000 -2.77094e-15
  4 31.1266 0.00000 -2.96316e-15
  5 31.1266 0.00000 2.73786e-16
  6 31.1266 0.00000 -2.78713e-16
  7 31.1266 0.00000 -2.29376e-14
  8 31.1266 0.00000 -2.44981e-14
</Section>

newXOutput 3

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 62.2717 0.00000 -3.96067e-14
  2 62.2717 0.00000 -3.81926e-14
  3 62.2717 0.00000 -4.77169e-16
  4 62.2717 0.00000 -1.20428e-15
  5 62.2717 0.00000 -6.04746e-15
  6 62.2717 0.00000 -6.71576e-15
  7 62.2717 0.00000 -1.91616e-14
  8 62.2717 0.00000 -2.15285e-14
</Section>

newXOutput 4

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 93.4356 0.00000 2.71888e-14
  2 93.4356 0.00000 2.69999e-14
  3 93.4356 0.00000 1.77985e-14
  4 93.4356 0.00000 1.59168e-14
  5 93.4356 0.00000 1.28277e-15
  6 93.4356 0.00000 -2.87540e-15
  7 93.4356 0.00000 1.59365e-15
  8 93.4356 0.00000 8.97371e-15
</Section>

newXOutput 5

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 124.618 0.00000 -1.08388e-14
  2 124.618 0.00000 -8.89958e-15
  3 124.618 0.00000 -1.03938e-15
  4 124.618 0.00000 1.92548e-15
  5 124.618 0.00000 1.65616e-14
  6 124.618 0.00000 1.67122e-14
  7 124.618 0.00000 1.23724e-14
  8 124.618 0.00000 8.68319e-15
</Section>

newXOutput 6

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 155.820 0.00000 -3.66095e-15
  2 155.820 0.00000 -3.66095e-15
  3 155.820 0.00000 -5.27309e-15
  4 155.820 0.00000 -8.63380e-16
  5 155.820 0.00000 -4.96560e-15
  6 155.820 0.00000 -3.83910e-16
  7 155.820 0.00000 -2.19256e-14
  8 155.820 0.00000 8.68788e-15
</Section>

newXOutput 7

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 187.040 0.00000 9.64105e-15
  2 187.040 0.00000 1.09713e-14
  3 187.040 0.00000 1.20161e-14
  4 187.040 0.00000 1.28076e-14
  5 187.040 0.00000 -1.29924e-14
  6 187.040 0.00000 -1.45349e-14
  7 187.040 0.00000 1.46146e-14
  8 187.040 0.00000 6.09092e-15
</Section>

newXOutput 8

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 218.279 0.00000 1.77958e-15
  2 218.279 0.00000 5.62068e-16
  3 218.279 0.00000 9.37858e-15
  4 218.279 0.00000 1.51154e-14
  5 218.279 0.00000 4.81716e-15
  6 218.279 0.00000 1.52602e-15
  7 218.279 0.00000 4.80779e-14
  8 218.279 0.00000 1.67110e-14
</Section>

newXOutput 9

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 249.537 0.00000 -3.83508e-14
  2 249.537 0.00000 -3.60613e-14
  3 249.537 0.00000 -8.22551e-15
  4 249.537 0.00000 -1.30560e-14
  5 249.537 0.00000 5.37670e-15
  6 249.537 0.00000 -4.58368e-15
  7 249.537 0.00000 7.42932e-15
  8 249.537 0.00000 1.18571e-15
</Section>

newXOutput 10

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 280.814 0.00000 -9.78103e-15
  2 280.814 0.00000 -7.86933e-15
  3 280.814 0.00000 3.37130e-15
  4 280.814 0.00000 -1.02736e-15
  5 280.814 0.00000 4.34526e-15
  6 280.814 0.00000 2.23272e-15
  7 280.814 0.00000 3.72928e-14
  8 280.814 0.00000 2.82462e-14
</Section>

newXOutput 11

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 312.110 0.00000 -2.36803e-15
  2 312.110 0.00000 -3.51730e-15
  3 312.110 0.00000 3.46379e-14
  4 312.110 0.00000 2.94757e-14
  5 312.110 0.00000 -1.77276e-15
  6 312.110 0.00000 -3.69445e-15
  7 312.110 0.00000 -4.80127e-14
  8 312.110 0.00000 -5.82022e-14
</Section>

newXOutput 12

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 343.425 0.00000 -4.66522e-14
  2 343.425 0.00000 -4.39139e-14
  3 343.425 0.00000 -2.24848e-16
  4 343.425 0.00000 -2.30937e-15
  5 343.425 0.00000 2.74975e-14
  6 343.425 0.00000 1.70357e-14
  7 343.425 0.00000 2.19955e-14
  8 343.425 0.00000 1.14262e-14
</Section>

newXOutput 13

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 374.759 0.00000 -2.56058e-14
  2 374.759 0.00000 -2.80042e-14
  3 374.759 0.00000 -2.76364e-14
  4 374.759 0.00000 -2.60981e-14
  5 374.759 0.00000 -7.34007e-14
  6 374.759 0.00000 -6.72648e-14
  7 374.759 0.00000 -4.98984e-14
  8 374.759 0.00000 -2.24314e-14
</Section>

newXOutput 14

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 406.112 0.00000 -3.08065e-15
  2 406.112 0.00000 -3.08065e-15
  3 406.112 0.00000 3.21411e-14
  4 406.112 0.00000 3.31566e-14
  5 406.112 0.00000 5.18366e-15
  6 406.112 0.00000 6.08237e-15
  7 406.112 0.00000 2.27117e-14
  8 406.112 0.00000 1.21493e-14
</Section>

newXOutput 15

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 437.485 0.00000 1.23597e-14
  2 437.485 0.00000 6.88718e-15
  3 437.485 0.00000 1.62510e-14
  4 437.485 0.00000 5.44837e-15
  5 437.485 0.00000 -7.17408e-15
  6 437.485 0.00000 -1.72498e-14
  7 437.485 0.00000 3.00552e-14
  8 437.485 0.00000 -2.55770e-14
</Section>

newXOutput 16

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 468.877 0.00000 -9.10397e-15
  2 468.877 0.00000 -5.18013e-15
  3 468.877 0.00000 -1.07788e-16
  4 468.877 0.00000 -9.62588e-18
  5 468.877 0.00000 -1.62576e-14
  6 468.877 0.00000 -2.06874e-14
  7 468.877 0.00000 6.60554e-14
  8 468.877 0.00000 1.27798e-14
</Section>

newXOutput 17

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 500.288 0.00000 -3.92632e-14
  2 500.288 0.00000 -3.37933e-14
  3 500.288 0.00000 -1.21004e-15
  4 500.288 0.00000 -1.63112e-14
  5 500.288 0.00000 3.91847e-14
  6 500.288 0.00000 1.85919e-14
  7 500.288 0.00000 4.15263e-14
  8 500.288 0.00000 3.60129e-14
</Section>

newXOutput 18

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 531.718 0.00000 -2.04974e-14
  2 531.718 0.00000 -9.59203e-15
  3 531.718 0.00000 1.15521e-14
  4 531.718 0.00000 9.33403e-15
  5 531.718 0.00000 1.89915e-14
  6 531.718 0.00000 1.01131e-14
  7 531.718 0.00000 -9.60206e-14
  8 531.718 0.00000 -3.66119e-14
</Section>

newXOutput 19

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 563.168 0.00000 3.71582e-14
  2 563.168 0.00000 3.94731e-14
  3 563.168 0.00000 9.85571e-15
  4 563.168 0.00000 1.50640e-14
  5 563.168 0.00000 5.17465e-14
  6 563.168 0.00000 5.23465e-14
  7 563.168 0.00000 8.14985e-14
  8 563.168 0.00000 6.42990e-14
</Section>

newXOutput 20

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 594.637 0.00000 -4.41538e-14
  2 594.637 0.00000 -4.72805e-14
  3 594.637 0.00000 -8.57477e-14
  4 594.637 0.00000 -9.23910e-14
  5 594.637 0.00000 -7.91111e-15
  6 594.637 0.00000 -5.91240e-15
  7 594.637 0.00000 7.77075e-14
  8 594.637 0.00000 6.44210e-14
</Section>

newXOutput 21

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 626.126 0.00000 4.53331e-15
  2 626.126 0.00000 1.00017e-14
  3 626.126 0.00000 5.47719e-14
  4 626.126 0.00000 7.92100e-14
  5 626.126 0.00000 -2.65395e-14
  6 626.126 0.00000 -1.97352e-14
  7 626.126 0.00000 -5.87282e-15
  8 626.126 0.00000 -2.53869e-14
</Section>

newXOutput 22

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 657.634 0.00000 -1.18632e-14
  2 657.634 0.00000 -1.41954e-14
  3 657.634 0.00000 4.10340e-14
  4 657.634 0.00000 4.49475e-14
  5 657.634 0.00000 8.28984e-14
  6 657.634 0.00000 9.86334e-14
  7 657.634 0.00000 -4.95769e-14
  8 657.634 0.00000 1.28487e-14
</Section>

newXOutput 23

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 689.162 0.00000 -6.81995e-14
  2 689.162 0.00000 -6.97679e-14
  3 689.162 0.00000 -4.39227e-14
  4 689.162 0.00000 -4.51725e-14
  5 689.162 0.00000 -3.89071e-14
  6 689.162 0.00000 -5.27644e-14
  7 689.162 0.00000 -3.31920e-14
  8 689.162 0.00000 -5.65514e-14
</Section>

newXOutput 24

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 720.709 0.00000 -5.50190e-14
  2 720.709 0.00000 -5.03047e-14
  3 720.709 0.00000 -2.89393e-14
  4 720.709 0.00000 -4.27438e-15
  5 720.709 0.00000 9.49454e-15
  6 720.709 0.00000 3.29801e-14
  7 720.709 0.00000 2.06861e-14
  8 720.709 0.00000 8.46376e-14
</Section>

newXOutput 25

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 752.276 0.00000 -3.76410e-14
  2 752.276 0.00000 -3.76410e-14
  3 752.276 0.00000 -2.69882e-14
  4 752.276 0.00000 -1.67545e-14
  5 752.276 0.00000 -5.75324e-14
  6 752.276 0.00000 -3.91748e-14
  7 752.276 0.00000 -8.96225e-15
  8 752.276 0.00000 -6.39401e-15
</Section>

newXOutput 26

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 783.862 0.00000 -2.19174e-14
  2 783.862 0.00000 -2.19174e-14
  3 783.862 0.00000 -9.25999e-15
  4 783.862 0.00000 1.06121e-15
  5 783.862 0.00000 1.09777e-14
  6 783.862 0.00000 3.91852e-14
  7 783.862 0.00000 2.60639e-14
  8 783.862 0.00000 8.23427e-14
</Section>

newXOutput 27

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 815.469 0.00000 -3.30659e-14
  2 815.469 0.00000 -2.83246e-14
  3 815.469 0.00000 -1.81817e-14
  4 815.469 0.00000 1.75360e-14
  5 815.469 0.00000 1.21811e-14
  6 815.469 0.00000 5.38456e-14
  7 815.469 0.00000 -6.81562e-14
  8 815.469 0.00000 9.95928e-15
</Section>

newXOutput 28

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 847.095 0.00000 -3.33085e-14
  2 847.095 0.00000 -3.17251e-14
  3 847.095 0.00000 1.45943e-14
  4 847.095 0.00000 5.95330e-14
  5 847.095 0.00000 -2.92207e-14
  6 847.095 0.00000 4.97824e-14
  7 847.095 0.00000 -7.11415e-14
  8 847.095 0.00000 5.39747e-15
</Section>

newXOutput 29

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 878.740 0.00000 -5.14148e-14
