  1.00000000e+00   0.00000000e+00   0.00000000e+00
  2.00000000e+00   1.00000000e-01   4.72159141e+02
  3.00000000e+00   2.00000000e-01   9.39124115e+02
  4.00000000e+00   3.00000000e-01   1.39190503e+03
  5.00000000e+00   4.00000000e-01   1.82857206e+03
  6.00000000e+00   5.00000000e-01   2.25661581e+03
  7.00000000e+00   6.00000000e-01   2.67868053e+03
  8.00000000e+00   7.00000000e-01   3.09557049e+03
  9.00000000e+00   8.00000000e-01   3.50746604e+03
  1.00000000e+01   9.00000000e-01   3.91444711e+03
  1.10000000e+01   1.00000000e+00   4.31658934e+03
  1.20000000e+01   1.10000000e+00   4.71396585e+03
  1.30000000e+01   1.20000000e+00   5.10664786e+03
  1.40000000e+01   1.30000000e+00   5.49470498e+03
  1.50000000e+01   1.40000000e+00   5.87820531e+03
  1.60000000e+01   1.50000000e+00   6.25721559e+03
  1.70000000e+01   1.60000000e+00   6.63180123e+03
  1.80000000e+01   1.70000000e+00   7.00202632e+03
  1.90000000e+01   1.80000000e+00   7.36795376e+03
  2.00000000e+01   1.90000000e+00   7.72964520e+03
  2.10000000e+01   2.00000000e+00   8.08716115e+03
  2.20000000e+01   2.10000000e+00   8.44075946e+03
  2.30000000e+01   2.20000000e+00   8.79124503e+03
  2.40000000e+01   2.30000000e+00   9.13819074e+03
  2.50000000e+01   2.40000000e+00   9.48158758e+03
  2.60000000e+01   2.50000000e+00   9.82137364e+03
  2.70000000e+01   2.60000000e+00   1.01575933e+04
  2.80000000e+01   2.70000000e+00   1.04900584e+04
  2.90000000e+01   2.80000000e+00   1.08189713e+04
  3.00000000e+01   2.90000000e+00   1.11443930e+04
  3.10000000e+01   3.00000000e+00   1.14663023e+04
  3.20000000e+01   3.10000000e+00   1.17846659e+04
  3.30000000e+01   3.20000000e+00   1.20995325e+04
  3.40000000e+01   3.30000000e+00   1.24110245e+04
  3.50000000e+01   3.40000000e+00   1.27191826e+04
  3.60000000e+01   3.50000000e+00   1.30239859e+04
  3.70000000e+01   3.60000000e+00   1.33255018e+04
  3.80000000e+01   3.70000000e+00   1.36238116e+04
  3.90000000e+01   3.80000000e+00   1.39189464e+04
  4.00000000e+01   3.90000000e+00   1.42109054e+04
  4.10000000e+01   4.00000000e+00   1.44997307e+04
  4.20000000e+01   4.10000000e+00   1.47854639e+04
  4.30000000e+01   4.20000000e+00   1.50681456e+04
  4.40000000e+01   4.30000000e+00   1.53478211e+04
  4.50000000e+01   4.40000000e+00   1.56245651e+04
  4.60000000e+01   4.50000000e+00   1.58984144e+04
  4.70000000e+01   4.60000000e+00   1.61693698e+04
  4.80000000e+01   4.70000000e+00   1.64374687e+04
  4.90000000e+01   4.80000000e+00   1.67027480e+04
  5.00000000e+01   4.90000000e+00   1.69652439e+04
  5.10000000e+01   5.00000000e+00   1.72249894e+04
