10 1 -2.12821e-06 -2.12821 1.42466e-06 1.42466 0.00000 2.56104 0
11 0 -2.22362e-06 -2.22362 -1.41075e-06 -1.41075 0.00000 2.63338 0
11 1 -1.45702e-06 -1.45702 -2.26328e-06 -2.26328 0.00000 2.69172 0
12 0 1.42246e-06 1.42246 2.99355e-06 2.99355 0.00000 3.31433 0
12 1 7.04974e-07 0.704974 2.56242e-06 2.56242 0.00000 2.65763 0
13 0 7.49989e-07 0.749989 -2.54887e-06 -2.54887 0.00000 2.65692 0
13 1 1.40140e-06 1.40140 -2.94977e-06 -2.94977 0.00000 3.26574 0
14 0 -8.53281e-07 -0.853281 -1.83859e-06 -1.83859 0.00000 2.02694 0
14 1 -4.46848e-07 -0.446848 -2.13343e-06 -2.13343 0.00000 2.17972 0
15 0 -4.55898e-07 -0.455898 2.15302e-06 2.15302 0.00000 2.20075 0
15 1 -8.11768e-07 -0.811768 1.79263e-06 1.79263 0.00000 1.96787 0
16 0 3.93037e-06 3.93037 -1.79218e-06 -1.79218 0.00000 4.31968 0
16 1 4.22578e-06 4.22578 -2.12830e-06 -2.12830 0.00000 4.73148 0
17 0 4.22985e-06 4.22985 2.11898e-06 2.11898 0.00000 4.73094 0
17 1 3.94861e-06 3.94861 1.78896e-06 1.78896 0.00000 4.33496 0
18 0 -2.60348e-06 -2.60348 -2.28923e-07 -0.228923 0.00000 2.61352 0
18 1 -2.36872e-06 -2.36872 -1.15059e-06 -1.15059 0.00000 2.63338 0
19 0 -2.27549e-06 -2.27549 1.17519e-06 1.17519 0.00000 2.56104 0
19 1 -2.61284e-06 -2.61284 5.98392e-08 0.0598392 0.00000 2.61352 0
20 0 8.60892e-08 0.0860892 -2.75996e-06 -2.75996 0.00000 2.76130 0
20 1 9.71091e-07 0.971091 -3.24543e-06 -3.24543 0.00000 3.38760 0
21 0 9.64893e-07 0.964893 3.21482e-06 3.21482 0.00000 3.35650 0
21 1 1.20119e-07 0.120119 2.68267e-06 2.68267 0.00000 2.68535 0
22 0 2.15339e-06 2.15339 3.19576e-06 3.19576 0.00000 3.85357 0
22 1 1.47300e-06 1.47300 3.01602e-06 3.01602 0.00000 3.35650 0
23 0 1.48408e-06 1.48408 -3.04522e-06 -3.04522 0.00000 3.38760 0
23 1 2.15942e-06 2.15942 -3.20037e-06 -3.20037 0.00000 3.86076 0
24 0 3.90897e-06 3.90897 2.43905e-06 2.43905 0.00000 4.60750 0
24 1 3.26386e-06 3.26386 2.12367e-06 2.12367 0.00000 3.89394 0
25 0 3.26811e-06 3.26811 -2.16641e-06 -2.16641 0.00000 3.92095 0
25 1 3.93068e-06 3.93068 -2.42576e-06 -2.42576 0.00000 4.61893 0
26 0 4.93418e-06 4.93418 7.44852e-07 0.744852 0.00000 4.99009 0
26 1 4.68921e-06 4.68921 6.26921e-07 0.626921 0.00000 4.73094 0
27 0 4.68840e-06 4.68840 -6.37056e-07 -0.637056 0.00000 4.73148 0
27 1 4.93278e-06 4.93278 -7.31853e-07 -0.731853 0.00000 4.98677 0
28 0 -1.31170e-06 -1.31170 -6.72712e-07 -0.672712 0.00000 1.47414 0
28 1 -1.06969e-06 -1.06969 -1.72170e-06 -1.72170 0.00000 2.02694 0
29 0 -1.02292e-06 -1.02292 1.68111e-06 1.68111 0.00000 1.96787 0
29 1 -1.31278e-06 -1.31278 6.72950e-07 0.672950 0.00000 1.47521 0
30 0 4.50618e-06 4.50618 -1.01436e-06 -1.01436 0.00000 4.61893 0
30 1 4.87491e-06 4.87491 -1.06594e-06 -1.06594 0.00000 4.99009 0
31 0 4.86895e-06 4.86895 1.07759e-06 1.07759 0.00000 4.98677 0
31 1 4.48998e-06 4.48998 1.03399e-06 1.03399 0.00000 4.60750 0
newXOutput 3
0 0 5.21503e-06 5.21503 5.79703e-06 5.79703 0.00000 7.79757 0
0 1 4.01958e-06 4.01958 5.28776e-06 5.28776 0.00000 6.64210 0
1 0 3.95984e-06 3.95984 -5.20930e-06 -5.20930 0.00000 6.54348 0
1 1 5.20103e-06 5.20103 -5.88375e-06 -5.88375 0.00000 7.85298 0
2 0 -4.71696e-07 -0.471696 5.36879e-06 5.36879 0.00000 5.38948 0
2 1 -2.54921e-06 -2.54921 5.18861e-06 5.18861 0.00000 5.78101 0
3 0 -2.32720e-06 -2.32720 -4.86681e-06 -4.86681 0.00000 5.39460 0
3 1 -5.60122e-07 -0.560122 -5.51350e-06 -5.51350 0.00000 5.54188 0
4 0 5.81350e-07 0.581350 5.29755e-06 5.29755 0.00000 5.32935 0
4 1 -2.95642e-07 -0.295642 4.40112e-06 4.40112 0.00000 4.41104 0
5 0 -2.83424e-07 -0.283424 -4.35990e-06 -4.35990 0.00000 4.36910 0
5 1 6.75420e-07 0.675420 -5.28561e-06 -5.28561 0.00000 5.32859 0
6 0 -3.05357e-06 -3.05357 -1.50225e-07 -0.150225 0.00000 3.05726 0
6 1 -2.74731e-06 -2.74731 -1.04905e-06 -1.04905 0.00000 2.94078 0
7 0 6.71127e-06 6.71127 5.50616e-06 5.50616 0.00000 8.68095 0
7 1 5.53572e-06 5.53572 5.38583e-06 5.38583 0.00000 7.72343 0
8 0 5.54920e-06 5.54920 -5.39229e-06 -5.39229 0.00000 7.73760 0
8 1 6.67413e-06 6.67413 -5.50276e-06 -5.50276 0.00000 8.65011 0
9 0 -2.74863e-06 -2.74863 1.04888e-06 1.04888 0.00000 2.94196 0
9 1 -3.05149e-06 -3.05149 1.87736e-07 0.187736 0.00000 3.05726 0
10 0 -3.15889e-06 -3.15889 4.84164e-06 4.84164 0.00000 5.78101 0
10 1 -4.24783e-06 -4.24783 2.86011e-06 2.86011 0.00000 5.12097 0
11 0 -4.43776e-06 -4.43776 -2.83194e-06 -2.83194 0.00000 5.26437 0
11 1 -2.89955e-06 -2.89955 -4.54910e-06 -4.54910 0.00000 5.39460 0
12 0 2.86694e-06 2.86694 5.99151e-06 5.99151 0.00000 6.64210 0
12 1 1.43195e-06 1.43195 5.13337e-06 5.13337 0.00000 5.32935 0
13 0 1.52284e-06 1.52284 -5.10635e-06 -5.10635 0.00000 5.32859 0
13 1 2.82430e-06 2.82430 -5.90258e-06 -5.90258 0.00000 6.54348 0
14 0 -1.69094e-06 -1.69094 -3.68671e-06 -3.68671 0.00000 4.05600 0
14 1 -8.75758e-07 -0.875758 -4.28043e-06 -4.28043 0.00000 4.36910 0
15 0 -8.93487e-07 -0.893487 4.31960e-06 4.31960 0.00000 4.41104 0
15 1 -1.60812e-06 -1.60812 3.59499e-06 3.59499 0.00000 3.93828 0
16 0 7.87718e-06 7.87718 -3.57413e-06 -3.57413 0.00000 8.65011 0
16 1 8.46117e-06 8.46117 -4.25000e-06 -4.25000 0.00000 9.46857 0
17 0 8.46942e-06 8.46942 4.23119e-06 4.23119 0.00000 9.46753 0
17 1 7.91392e-06 7.91392 3.56774e-06 3.56774 0.00000 8.68095 0
18 0 -5.20076e-06 -5.20076 -4.56875e-07 -0.456875 0.00000 5.22079 0
18 1 -4.72920e-06 -4.72920 -2.31264e-06 -2.31264 0.00000 5.26437 0
19 0 -4.54367e-06 -4.54367 2.36207e-06 2.36207 0.00000 5.12097 0
19 1 -5.21941e-06 -5.21941 1.19961e-07 0.119961 0.00000 5.22079 0
20 0 1.97534e-07 0.197534 -5.53836e-06 -5.53836 0.00000 5.54188 0
20 1 1.96899e-06 1.96899 -6.50256e-06 -6.50256 0.00000 6.79413 0
21 0 1.95658e-06 1.95658 6.44128e-06 6.44128 0.00000 6.73188 0
21 1 2.65384e-07 0.265384 5.38294e-06 5.38294 0.00000 5.38948 0
22 0 4.33196e-06 4.33196 6.39417e-06 6.39417 0.00000 7.72343 0
22 1 2.97433e-06 2.97433 6.03917e-06 6.03917 0.00000 6.73188 0
23 0 2.99650e-06 2.99650 -6.09764e-06 -6.09764 0.00000 6.79413 0
23 1 4.34386e-06 4.34386 -6.40323e-06 -6.40323 0.00000 7.73760 0
24 0 7.82991e-06 7.82991 4.87033e-06 4.87033 0.00000 9.22104 0
24 1 6.54508e-06 6.54508 4.23841e-06 4.23841 0.00000 7.79757 0
25 0 6.55416e-06 6.55416 -4.32578e-06 -4.32578 0.00000 7.85298 0
25 1 7.87312e-06 7.87312 -4.84249e-06 -4.84249 0.00000 9.24315 0
26 0 9.87296e-06 9.87296 1.49199e-06 1.49199 0.00000 9.98506 0
26 1 9.38541e-06 9.38541 1.24427e-06 1.24427 0.00000 9.46753 0
27 0 9.38372e-06 9.38372 -1.26474e-06 -1.26474 0.00000 9.46857 0
27 1 9.87009e-06 9.87009 -1.46601e-06 -1.46601 0.00000 9.97837 0
28 0 -2.61125e-06 -2.61125 -1.35261e-06 -1.35261 0.00000 2.94078 0
28 1 -2.12503e-06 -2.12503 -3.45476e-06 -3.45476 0.00000 4.05600 0
29 0 -2.03171e-06 -2.03171 3.37375e-06 3.37375 0.00000 3.93828 0
29 1 -2.61258e-06 -2.61258 1.35259e-06 1.35259 0.00000 2.94196 0
30 0 9.02054e-06 9.02054 -2.01634e-06 -2.01634 0.00000 9.24315 0
30 1 9.75492e-06 9.75492 -2.13139e-06 -2.13139 0.00000 9.98506 0
31 0 9.74297e-06 9.74297 2.15464e-06 2.15464 0.00000 9.97837 0
31 1 8.98874e-06 8.98874 2.05673e-06 2.05673 0.00000 9.22104 0
newXOutput 4
0 0 0.00711702 6.58550 0.00787711 7.28883 0.0176771 9.82323 1
0 1 0.00308773 5.95129 0.00411413 7.92958 0.00855672 9.91443 1
1 0 0.00287557 5.91184 -0.00387457 -7.96565 0.00802523 9.91975 1
1 1 0.00718138 6.53529 -0.00805462 -7.32997 0.0179689 9.82031 1
2 0 -2.02119e-06 -2.02119 0.00108709 9.98205 0.00179518 10.1846 1
2 1 -4.36683e-06 -4.36683 8.90843e-06 8.90843 0.00000 9.92115 0
3 0 -4.14077e-06 -4.14077 -8.86536e-06 -8.86536 0.00000 9.78471 0
3 1 -2.04120e-06 -2.04120 -0.00149517 -9.97525 0.00247533 10.1819 1
4 0 7.02395e-05 0.723315 0.000966977 9.95777 0.00159924 9.98401 1
4 1 -1.29672e-06 -1.29672 7.73252e-06 7.73252 0.00000 7.84050 0
5 0 -1.31875e-06 -1.31875 -7.75525e-06 -7.75525 0.00000 7.86657 0
5 1 6.44544e-05 0.838646 -0.000764872 -9.95210 0.00126266 9.98737 1
6 0 -5.71732e-06 -5.71732 -2.76028e-07 -0.276028 0.00000 5.72398 0
6 1 -5.33924e-06 -5.33924 -1.74882e-06 -1.74882 0.00000 5.61835 0
7 0 0.0114749 7.23810 0.0103390 6.52157 0.0257265 9.74273 1
7 1 0.00747680 6.89839 0.00757904 6.99272 0.0177275 9.82272 1
8 0 0.00755786 6.87094 -0.00771749 -7.01606 0.0179868 9.82013 1
8 1 0.0114826 7.22441 -0.0103880 -6.53577 0.0257908 9.74209 1
9 0 -5.21179e-06 -5.21179 1.64714e-06 1.64714 0.00000 5.46587 0
9 1 -5.71285e-06 -5.71285 3.56718e-07 0.356718 0.00000 5.72398 0
10 0 -5.41369e-06 -5.41369 8.31392e-06 8.31392 0.00000 9.92115 0
10 1 -7.33139e-06 -7.33139 4.61511e-06 4.61511 0.00000 8.66305 0
11 0 -7.47493e-06 -7.47493 -4.33506e-06 -4.33506 0.00000 8.64103 0
11 1 -5.18408e-06 -5.18408 -8.29855e-06 -8.29855 0.00000 9.78471 0
12 0 0.00219174 4.22435 0.00465365 8.96944 0.00855672 9.91443 1
12 1 0.000225975 2.32706 0.000942822 9.70903 0.00159924 9.98401 1
13 0 0.000187523 2.43994 -0.000744324 -9.68475 0.00126266 9.98737 1
13 1 0.00203242 4.17842 -0.00437612 -8.99679 0.00802523 9.91975 1
14 0 -3.40134e-06 -3.40134 -5.94972e-06 -5.94972 0.00000 6.85334 0
14 1 -2.36475e-06 -2.36475 -7.50272e-06 -7.50272 0.00000 7.86657 0
15 0 -2.33983e-06 -2.33983 7.48322e-06 7.48322 0.00000 7.84050 0
15 1 -3.42199e-06 -3.42199 6.06579e-06 6.06579 0.00000 6.96447 0
16 0 0.0137922 8.67756 -0.00703812 -4.42813 0.0257908 9.74209 1
16 1 0.0168530 8.58869 -0.00877629 -4.47260 0.0316526 9.68347 1
17 0 0.0167894 8.59049 0.00873972 4.47178 0.0315304 9.68470 1
17 1 0.0137721 8.68708 0.00699275 4.41085 0.0257265 9.74273 1
18 0 -8.67042e-06 -8.67042 -7.80213e-07 -0.780213 0.00000 8.70545 0
18 1 -7.91670e-06 -7.91670 -3.46313e-06 -3.46313 0.00000 8.64103 0
19 0 -7.80570e-06 -7.80570 3.75760e-06 3.75760 0.00000 8.66305 0
19 1 -8.70356e-06 -8.70356 1.81568e-07 0.181568 0.00000 8.70545 0
20 0 0.000202021 1.34781 -0.00148146 -9.88377 0.00247533 9.97525 1
20 1 0.00163042 2.81578 -0.00549839 -9.49590 0.00954188 9.90458 1
21 0 0.00154169 2.84632 0.00514190 9.49318 0.00893023 9.91070 1
21 1 0.000146350 1.34384 0.00107719 9.89118 0.00179518 9.98205 1
22 0 0.00578932 5.34145 0.00893466 8.24347 0.0177275 9.82272 1
22 1 0.00235440 4.34677 0.00482419 8.90660 0.00893023 9.91070 1
23 0 0.00249971 4.31708 -0.00516159 -8.91423 0.00954188 9.90458 1
23 1 0.00584070 5.30985 -0.00908664 -8.26078 0.0179868 9.82013 1
24 0 0.0142923 8.32374 0.00862496 5.02310 0.0278057 9.72194 1
24 1 0.00892326 8.25684 0.00575121 5.32169 0.0176771 9.82323 1
25 0 0.00903163 8.21908 -0.00590583 -5.37450 0.0179689 9.82031 1
25 1 0.0141547 8.35380 -0.00843801 -4.97992 0.0274488 9.72551 1
26 0 0.0197669 9.54652 0.00314468 1.51874 0.0333430 9.66657 1
26 1 0.0187198 9.57819 0.00279942 1.43235 0.0315304 9.68470 1
27 0 0.0187918 9.57675 -0.00281329 -1.43372 0.0316526 9.68347 1
27 1 0.0198723 9.54595 -0.00314604 -1.51125 0.0335168 9.66483 1
28 0 -5.10758e-06 -5.10758 -2.34063e-06 -2.34063 0.00000 5.61835 0
28 1 -4.09695e-06 -4.09695 -5.49394e-06 -5.49394 0.00000 6.85334 0
29 0 -4.13150e-06 -4.13150 5.60665e-06 5.60665 0.00000 6.96447 0
29 1 -4.99242e-06 -4.99242 2.22520e-06 2.22520 0.00000 5.46587 0
30 0 0.0161304 9.51978 -0.00337160 -1.98984 0.0274488 9.72551 1
30 1 0.0195868 9.45955 -0.00412016 -1.98985 0.0333430 9.66657 1
31 0 0.0196857 9.45634 0.00415652 1.99665 0.0335168 9.66483 1
31 1 0.0163213 9.50540 0.00350358 2.04045 0.0278057 9.72194 1
newXOutput 5
0 0 0.0223778 5.91784 0.0276525 7.31273 0.0592724 9.40728 1
0 1 0.0146233 5.28300 0.0220516 7.96665 0.0440836 9.55916 1
1 0 0.0143036 5.30575 -0.0214719 -7.96473 0.0429840 9.57016 1
1 1 0.0223505 5.92101 -0.0275990 -7.31142 0.0591744 9.40826 1
2 0 -2.25988e-06 -2.25988 0.0181997 9.69683 0.0303167 9.95669 1
2 1 0.00112649 1.17345 0.00938145 9.77248 0.0157317 9.84268 1
3 0 0.00101157 1.17473 -0.00842889 -9.78844 0.0141325 9.85867 1
3 1 -2.62681e-06 -2.62681 -0.0185744 -9.69059 0.0309411 10.0403 1
4 0 0.00145587 0.829623 0.0169879 9.68051 0.0284008 9.71599 1
4 1 0.00120646 1.33584 0.00881550 9.76088 0.0148130 9.85187 1
5 0 0.00114241 1.33674 -0.00834855 -9.76869 0.0140275 9.85973 1
5 1 0.00150673 0.878485 -0.0166068 -9.68247 0.0277755 9.72224 1
6 0 -9.74701e-06 -9.74701 -4.23359e-07 -0.423359 0.00000 9.75620 0
6 1 -9.21891e-06 -9.21891 -3.70099e-06 -3.70099 0.00000 9.93406 0
7 0 0.0304052 6.43577 0.0315220 6.67216 0.0729784 9.27022 1
7 1 0.0236383 6.06424 0.0279459 7.16933 0.0609885 9.39012 1
8 0 0.0237033 6.04672 -0.0281453 -7.17987 0.0613123 9.38688 1
8 1 0.0303681 6.42802 -0.0315569 -6.67965 0.0729773 9.27023 1
9 0 -8.94527e-06 -8.94527 3.56330e-06 3.56330 0.00000 9.62886 0
9 1 -9.73418e-06 -9.73418 6.55072e-07 0.655072 0.00000 9.75620 0
10 0 -1.81021e-05 -18.1021 0.00944882 9.84268 0.0157316 20.6050 1
10 1 -3.70891e-06 -3.70891 0.000139175 9.99785 0.000215296 10.6636 1
11 0 -9.36042e-06 -9.36042 -4.58164e-05 -9.99940 5.96950e-05 13.6969 1
11 1 -1.68038e-05 -16.8038 -0.00848936 -9.85867 0.0141325 19.4823 1
12 0 0.00986062 3.56237 0.0245537 8.87058 0.0440836 9.55916 1
12 1 0.00418891 2.38704 0.0165276 9.41820 0.0284008 9.71599 1
13 0 0.00417736 2.43557 -0.0161433 -9.41223 0.0277755 9.72224 1
13 1 0.00966484 3.58505 -0.0239213 -8.87330 0.0429840 9.57016 1
14 0 0.000253387 1.13865 -0.00220262 -9.89793 0.00367863 9.96321 1
14 1 -7.58712e-06 -7.58712 -0.00842635 -9.85973 0.0140275 12.4410 1
15 0 -7.86239e-06 -7.86239 0.00889767 9.85187 0.0148130 12.6046 1
15 1 0.000260394 1.14209 0.00225641 9.89663 0.00376904 9.96231 1
16 0 0.0375403 7.94615 -0.0225563 -4.77450 0.0729773 9.27023 1
16 1 0.0420631 7.98947 -0.0239465 -4.54841 0.0806544 9.19346 1
17 0 0.0420363 7.98968 0.0239340 4.54904 0.0806054 9.19395 1
17 1 0.0375670 7.95168 0.0225130 4.76525 0.0729784 9.27022 1
18 0 -1.34284e-05 -13.4284 -1.09437e-06 -1.09437 0.00000 13.4729 0
18 1 -1.44749e-05 -14.4749 -4.44661e-05 -9.99943 5.74445e-05 17.5929 1
19 0 -1.94032e-05 -19.4032 0.000137866 9.99787 0.000213114 21.8275 1
19 1 -1.34671e-05 -13.4671 3.94496e-07 0.394496 0.00000 13.4729 0
20 0 0.00253220 1.32110 -0.0184009 -9.60012 0.0309411 9.69059 1
20 1 0.00653542 2.20066 -0.0275324 -9.27093 0.0471466 9.52853 1
21 0 0.00651581 2.23025 0.0270869 9.27136 0.0464167 9.53583 1
21 1 0.00248144 1.32211 0.0180298 9.60628 0.0303167 9.69683 1
22 0 0.0174973 4.48882 0.0321494 8.24771 0.0609885 9.39012 1
22 1 0.0108183 3.70290 0.0256733 8.78753 0.0464167 9.53583 1
23 0 0.0109098 3.67363 -0.0261098 -8.79189 0.0471466 9.52853 1
23 1 0.0175207 4.46954 -0.0323578 -8.25450 0.0613123 9.38688 1
24 0 0.0373926 7.80248 0.0239034 4.98778 0.0739511 9.26049 1
24 1 0.0288086 7.61846 0.0208685 5.51869 0.0592724 9.40728 1
25 0 0.0287682 7.62118 -0.0208239 -5.51661 0.0591744 9.40826 1
25 1 0.0373341 7.82788 -0.0236274 -4.95398 0.0736220 9.26378 1
26 0 0.0487349 9.05381 0.00806244 1.49781 0.0823136 9.17686 1
26 1 0.0475374 9.03523 0.00894929 1.70095 0.0806054 9.19395 1
27 0 0.0475667 9.03483 -0.00895242 -1.70042 0.0806544 9.19346 1
