newXOutput 1

<Section columns = "stress_xx | stress_yy | stress_xy">
  57 38.8763 0.00000 -5.00983e-14
  58 38.8763 0.00000 -4.53239e-15
  59 38.8763 0.00000 4.10212e-16
  60 38.8763 0.00000 2.35904e-14
  61 38.8763 0.00000 -6.34842e-14
  62 38.8763 0.00000 -4.35294e-15
  63 38.8763 0.00000 2.13570e-15
  64 38.8763 0.00000 -8.02599e-15
  65 38.8763 0.00000 -9.42781e-15
  66 38.8763 0.00000 -3.04594e-15
</Section>

newXOutput 4

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 58.3429 0.00000 -6.59888e-15
  2 58.3429 0.00000 -1.00767e-16
  3 58.3429 0.00000 -6.99816e-14
  4 58.3429 0.00000 -7.06770e-15
  5 58.3429 0.00000 -2.78399e-15
  6 58.3429 0.00000 5.55718e-16
  7 58.3429 0.00000 -8.28898e-15
  8 58.3429 0.00000 -9.26876e-15
  9 58.3429 0.00000 3.32576e-15
  10 58.3429 0.00000 -3.21644e-15
  11 58.3429 0.00000 -5.15013e-15
  12 58.3429 0.00000 -8.20501e-15
  13 58.3429 0.00000 -3.68399e-15
  14 58.3429 0.00000 -2.86967e-14
  15 58.3429 0.00000 -5.22369e-15
  16 58.3429 0.00000 -2.62944e-14
  17 58.3429 0.00000 -2.44013e-14
  18 58.3429 0.00000 1.72933e-14
  19 58.3429 0.00000 2.76933e-15
  20 58.3429 0.00000 -3.44627e-14
  21 58.3429 0.00000 -1.53791e-14
  22 58.3429 0.00000 1.53852e-15
  23 58.3429 0.00000 -5.84433e-15
  24 58.3429 0.00000 4.16647e-17
  25 58.3429 0.00000 -5.01728e-16
  26 58.3429 0.00000 -2.22272e-15
  27 58.3429 0.00000 0.00000
  28 58.3429 0.00000 -2.32735e-15
  29 58.3429 0.00000 -4.23999e-15
  30 58.3429 0.00000 -8.88813e-15
  31 58.3429 0.00000 5.44572e-15
  32 58.3429 0.00000 1.56983e-14
  33 58.3429 0.00000 -2.08275e-14
  34 58.3429 0.00000 1.13998e-15
  35 58.3429 0.00000 -5.26271e-15
  36 58.3429 0.00000 -8.00724e-15
  37 58.3429 0.00000 9.40931e-15
  38 58.3429 0.00000 -8.04998e-15
  39 58.3429 0.00000 6.92715e-15
  40 58.3429 0.00000 1.11462e-14
  41 58.3429 0.00000 -3.31058e-15
  42 58.3429 0.00000 1.07489e-14
  43 58.3429 0.00000 -7.42416e-15
  44 58.3429 0.00000 -1.04343e-15
  45 58.3429 0.00000 8.93855e-16
  46 58.3429 0.00000 -6.25796e-15
  47 58.3429 0.00000 -4.92424e-15
  48 58.3429 0.00000 5.55758e-15
  49 58.3429 0.00000 -1.17568e-14
  50 58.3429 0.00000 -8.29176e-16
  51 58.3429 0.00000 1.83267e-14
  52 58.3429 0.00000 4.35894e-15
  53 58.3429 0.00000 7.93612e-15
  54 58.3429 0.00000 -2.61750e-15
  55 58.3429 0.00000 -3.01827e-15
  56 58.3429 0.00000 -2.21180e-14
  57 58.3429 0.00000 -2.28977e-14
  58 58.3429 0.00000 -1.91771e-16
  59 58.3429 0.00000 9.13534e-16
  60 58.3429 0.00000 -2.85285e-15
  61 58.3429 0.00000 -1.90194e-14
  62 58.3429 0.00000 1.53413e-15
  63 58.3429 0.00000 -1.68402e-15
  64 58.3429 0.00000 -1.17626e-14
  65 58.3429 0.00000 7.70291e-15
  66 58.3429 0.00000 -1.82912e-14
</Section>

newXOutput 5

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 77.8169 0.00000 -7.97962e-15
  2 77.8169 0.00000 2.32672e-14
  3 77.8169 0.00000 1.44108e-14
  4 77.8169 0.00000 -1.18816e-14
  5 77.8169 0.00000 3.10619e-15
  6 77.8169 0.00000 3.67004e-15
  7 77.8169 0.00000 -4.38234e-15
  8 77.8169 0.00000 -4.51667e-15
  9 77.8169 0.00000 2.60984e-14
  10 77.8169 0.00000 2.46733e-14
  11 77.8169 0.00000 -1.81735e-14
  12 77.8169 0.00000 3.89787e-14
  13 77.8169 0.00000 4.81882e-14
  14 77.8169 0.00000 3.39724e-15
  15 77.8169 0.00000 1.56906e-14
  16 77.8169 0.00000 2.90228e-14
  17 77.8169 0.00000 1.78863e-14
  18 77.8169 0.00000 3.42808e-14
  19 77.8169 0.00000 -1.79693e-14
  20 77.8169 0.00000 -3.85616e-14
  21 77.8169 0.00000 -2.64901e-14
  22 77.8169 0.00000 -1.38743e-14
  23 77.8169 0.00000 -1.38424e-14
  24 77.8169 0.00000 -9.04421e-15
  25 77.8169 0.00000 -8.30393e-15
  26 77.8169 0.00000 -4.00660e-15
  27 77.8169 0.00000 -2.61510e-15
  28 77.8169 0.00000 -1.83295e-15
  29 77.8169 0.00000 3.41064e-16
  30 77.8169 0.00000 -6.20589e-15
  31 77.8169 0.00000 7.58582e-15
  32 77.8169 0.00000 -6.64591e-15
  33 77.8169 0.00000 1.55486e-14
  34 77.8169 0.00000 -2.19805e-15
  35 77.8169 0.00000 -3.38791e-15
  36 77.8169 0.00000 6.20819e-15
  37 77.8169 0.00000 -5.34135e-15
  38 77.8169 0.00000 3.53012e-15
  39 77.8169 0.00000 -3.87055e-15
  40 77.8169 0.00000 7.83890e-15
  41 77.8169 0.00000 -9.01081e-15
  42 77.8169 0.00000 -1.22140e-14
  43 77.8169 0.00000 1.59170e-14
  44 77.8169 0.00000 -1.51220e-15
  45 77.8169 0.00000 -4.84974e-15
  46 77.8169 0.00000 9.02514e-15
  47 77.8169 0.00000 -9.58061e-15
  48 77.8169 0.00000 -1.06888e-14
  49 77.8169 0.00000 1.42442e-14
  50 77.8169 0.00000 -7.57946e-16
  51 77.8169 0.00000 4.30182e-15
  52 77.8169 0.00000 3.59209e-15
  53 77.8169 0.00000 7.32067e-15
  54 77.8169 0.00000 -2.32956e-14
  55 77.8169 0.00000 1.44796e-16
  56 77.8169 0.00000 2.17510e-14
  57 77.8169 0.00000 1.97300e-14
  58 77.8169 0.00000 -2.81293e-15
  59 77.8169 0.00000 5.97894e-16
  60 77.8169 0.00000 -7.70831e-15
  61 77.8169 0.00000 4.15250e-14
  62 77.8169 0.00000 -2.53481e-15
  63 77.8169 0.00000 4.03657e-15
  64 77.8169 0.00000 2.51162e-14
  65 77.8169 0.00000 -7.30431e-15
  66 77.8169 0.00000 -1.44650e-14
</Section>

newXOutput 6

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 97.2981 0.00000 5.33744e-14
  2 97.2981 0.00000 9.58714e-14
  3 97.2981 0.00000 -1.04405e-14
  4 97.2981 0.00000 2.12755e-14
  5 97.2981 0.00000 -9.40646e-15
  6 97.2981 0.00000 -3.32672e-14
  7 97.2981 0.00000 1.86975e-14
  8 97.2981 0.00000 -1.53882e-14
  9 97.2981 0.00000 -1.47918e-14
  10 97.2981 0.00000 -2.77776e-13
  11 97.2981 0.00000 -5.86662e-14
  12 97.2981 0.00000 -1.42832e-13
  13 97.2981 0.00000 1.40775e-13
  14 97.2981 0.00000 -4.33033e-14
  15 97.2981 0.00000 -1.83284e-14
  16 97.2981 0.00000 -2.53050e-14
  17 97.2981 0.00000 -8.51150e-15
  18 97.2981 0.00000 -4.57428e-14
  19 97.2981 0.00000 1.18098e-13
  20 97.2981 0.00000 2.06009e-13
  21 97.2981 0.00000 3.41587e-13
  22 97.2981 0.00000 9.29473e-14
  23 97.2981 0.00000 2.96200e-14
  24 97.2981 0.00000 -8.31574e-15
  25 97.2981 0.00000 1.98726e-14
  26 97.2981 0.00000 2.28743e-14
  27 97.2981 0.00000 1.83284e-14
  28 97.2981 0.00000 2.61310e-15
  29 97.2981 0.00000 2.33062e-14
  30 97.2981 0.00000 1.23421e-13
  31 97.2981 0.00000 -8.47923e-14
  32 97.2981 0.00000 5.22334e-14
  33 97.2981 0.00000 -4.24351e-14
  34 97.2981 0.00000 1.79685e-13
  35 97.2981 0.00000 -1.49660e-13
  36 97.2981 0.00000 9.16475e-15
  37 97.2981 0.00000 -5.00679e-14
  38 97.2981 0.00000 -1.69003e-14
  39 97.2981 0.00000 -2.03847e-14
  40 97.2981 0.00000 -3.92786e-14
  41 97.2981 0.00000 2.94785e-14
  42 97.2981 0.00000 1.04962e-13
  43 97.2981 0.00000 6.25080e-16
  44 97.2981 0.00000 -9.54820e-14
  45 97.2981 0.00000 9.92517e-14
  46 97.2981 0.00000 5.77287e-14
  47 97.2981 0.00000 1.95131e-14
  48 97.2981 0.00000 8.10858e-14
  49 97.2981 0.00000 -4.16898e-14
  50 97.2981 0.00000 -1.40103e-14
  51 97.2981 0.00000 -1.60901e-13
  52 97.2981 0.00000 -4.57195e-14
  53 97.2981 0.00000 3.22374e-14
  54 97.2981 0.00000 1.74596e-13
  55 97.2981 0.00000 -4.48215e-14
  56 97.2981 0.00000 -6.30251e-15
  57 97.2981 0.00000 1.47324e-14
  58 97.2981 0.00000 5.66271e-14
  59 97.2981 0.00000 -1.70813e-14
  60 97.2981 0.00000 2.50372e-14
  61 97.2981 0.00000 -4.00382e-14
  62 97.2981 0.00000 4.54388e-14
  63 97.2981 0.00000 -4.46169e-14
  64 97.2981 0.00000 -3.15648e-14
  65 97.2981 0.00000 4.83623e-14
  66 97.2981 0.00000 9.75909e-14
</Section>

newXOutput 7

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 116.787 0.00000 -3.43075e-14
  2 116.787 0.00000 -8.91344e-14
  3 116.787 0.00000 -2.55198e-14
  4 116.787 0.00000 6.85459e-15
  5 116.787 0.00000 -2.50392e-14
  6 116.787 0.00000 -4.31546e-14
  7 116.787 0.00000 -4.55069e-14
  8 116.787 0.00000 -3.73391e-14
  9 116.787 0.00000 -3.58943e-14
  10 116.787 0.00000 -1.00225e-13
  11 116.787 0.00000 -5.44366e-15
  12 116.787 0.00000 -3.60294e-14
  13 116.787 0.00000 -3.54248e-14
  14 116.787 0.00000 -2.98458e-14
  15 116.787 0.00000 5.24320e-15
  16 116.787 0.00000 -1.09233e-15
  17 116.787 0.00000 2.91567e-14
  18 116.787 0.00000 5.60154e-14
  19 116.787 0.00000 -3.18113e-14
  20 116.787 0.00000 -7.58393e-14
  21 116.787 0.00000 -2.06459e-13
  22 116.787 0.00000 -5.90356e-14
  23 116.787 0.00000 -6.63017e-14
  24 116.787 0.00000 -4.21580e-14
  25 116.787 0.00000 -2.61125e-14
  26 116.787 0.00000 -1.30408e-14
  27 116.787 0.00000 -5.24320e-15
  28 116.787 0.00000 7.32747e-15
  29 116.787 0.00000 3.56311e-14
  30 116.787 0.00000 -2.61545e-14
  31 116.787 0.00000 1.46160e-14
  32 116.787 0.00000 -1.09274e-13
  33 116.787 0.00000 1.77550e-15
  34 116.787 0.00000 -1.48597e-13
  35 116.787 0.00000 1.30422e-13
  36 116.787 0.00000 -4.29741e-14
  37 116.787 0.00000 6.80333e-14
  38 116.787 0.00000 1.97693e-14
  39 116.787 0.00000 -2.77844e-14
  40 116.787 0.00000 1.28033e-13
  41 116.787 0.00000 -1.31917e-13
  42 116.787 0.00000 -1.15820e-13
  43 116.787 0.00000 -2.30924e-14
  44 116.787 0.00000 -7.26869e-15
  45 116.787 0.00000 3.15384e-15
  46 116.787 0.00000 -1.56766e-14
  47 116.787 0.00000 -2.05126e-14
  48 116.787 0.00000 -1.69754e-13
  49 116.787 0.00000 2.65127e-14
  50 116.787 0.00000 2.68401e-16
  51 116.787 0.00000 -3.07062e-15
  52 116.787 0.00000 7.41973e-14
  53 116.787 0.00000 -8.43147e-14
  54 116.787 0.00000 -1.66389e-13
  55 116.787 0.00000 2.74100e-14
  56 116.787 0.00000 -1.41447e-14
  57 116.787 0.00000 -4.55922e-14
  58 116.787 0.00000 -4.57210e-14
  59 116.787 0.00000 2.18100e-14
  60 116.787 0.00000 4.25770e-14
  61 116.787 0.00000 -7.09442e-14
  62 116.787 0.00000 -4.68154e-14
  63 116.787 0.00000 -2.29795e-15
  64 116.787 0.00000 -7.32431e-16
  65 116.787 0.00000 7.35885e-14
  66 116.787 0.00000 -1.18920e-13
</Section>

newXOutput 8

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 136.283 0.00000 1.05582e-14
  2 136.283 0.00000 1.48087e-14
  3 136.283 0.00000 -2.14004e-14
  4 136.283 0.00000 -8.94528e-15
  5 136.283 0.00000 3.49589e-14
  6 136.283 0.00000 5.02965e-14
  7 136.283 0.00000 1.94315e-14
  8 136.283 0.00000 4.65287e-14
  9 136.283 0.00000 -2.35262e-14
  10 136.283 0.00000 -1.27404e-13
  11 136.283 0.00000 1.01855e-14
  12 136.283 0.00000 1.50073e-13
  13 136.283 0.00000 1.26750e-13
  14 136.283 0.00000 3.96208e-14
  15 136.283 0.00000 2.36237e-14
  16 136.283 0.00000 6.99961e-15
  17 136.283 0.00000 -8.02672e-14
  18 136.283 0.00000 -5.86200e-15
  19 136.283 0.00000 -8.08179e-15
  20 136.283 0.00000 6.91725e-14
  21 136.283 0.00000 6.70802e-14
  22 136.283 0.00000 -1.42621e-13
  23 136.283 0.00000 2.70394e-14
  24 136.283 0.00000 -1.40864e-14
  25 136.283 0.00000 -1.46233e-15
  26 136.283 0.00000 -6.32058e-15
  27 136.283 0.00000 -1.04994e-14
  28 136.283 0.00000 -9.58528e-15
  29 136.283 0.00000 -3.48774e-14
  30 136.283 0.00000 3.72318e-14
  31 136.283 0.00000 3.96493e-14
  32 136.283 0.00000 -1.29306e-14
  33 136.283 0.00000 -4.04739e-14
  34 136.283 0.00000 4.94782e-14
  35 136.283 0.00000 -5.29318e-14
  36 136.283 0.00000 -8.14895e-15
  37 136.283 0.00000 3.36311e-14
  38 136.283 0.00000 1.22339e-13
  39 136.283 0.00000 -9.67626e-14
  40 136.283 0.00000 8.08281e-14
  41 136.283 0.00000 3.99536e-14
  42 136.283 0.00000 -3.93095e-14
  43 136.283 0.00000 2.16999e-14
  44 136.283 0.00000 6.38789e-14
  45 136.283 0.00000 -7.07952e-14
  46 136.283 0.00000 6.35018e-14
  47 136.283 0.00000 1.02387e-14
  48 136.283 0.00000 3.18057e-14
  49 136.283 0.00000 3.71200e-14
  50 136.283 0.00000 -1.00342e-14
  51 136.283 0.00000 8.84415e-14
  52 136.283 0.00000 -5.07132e-14
  53 136.283 0.00000 1.16281e-13
  54 136.283 0.00000 -1.03980e-13
  55 136.283 0.00000 -2.08942e-15
  56 136.283 0.00000 -4.41621e-14
  57 136.283 0.00000 4.36494e-14
  58 136.283 0.00000 1.88845e-14
  59 136.283 0.00000 -2.82128e-14
  60 136.283 0.00000 3.69324e-14
  61 136.283 0.00000 5.24143e-14
  62 136.283 0.00000 -6.04041e-16
  63 136.283 0.00000 4.14080e-14
  64 136.283 0.00000 -6.49398e-14
  65 136.283 0.00000 -7.36981e-15
  66 136.283 0.00000 -1.91248e-14
</Section>

newXOutput 9

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 155.786 0.00000 -5.12185e-15
  2 155.786 0.00000 -5.36370e-14
  3 155.786 0.00000 6.98079e-14
  4 155.786 0.00000 2.74356e-16
  5 155.786 0.00000 5.36818e-15
  6 155.786 0.00000 4.56202e-15
  7 155.786 0.00000 -2.67235e-14
  8 155.786 0.00000 7.01905e-15
  9 155.786 0.00000 4.08485e-14
  10 155.786 0.00000 2.30564e-14
  11 155.786 0.00000 -1.49839e-14
  12 155.786 0.00000 -1.47258e-15
  13 155.786 0.00000 -3.70120e-14
  14 155.786 0.00000 -4.06559e-14
  15 155.786 0.00000 1.31405e-14
  16 155.786 0.00000 4.87794e-14
  17 155.786 0.00000 1.66430e-14
  18 155.786 0.00000 -2.86554e-14
  19 155.786 0.00000 -9.94761e-14
  20 155.786 0.00000 -2.19885e-13
  21 155.786 0.00000 -1.25713e-13
  22 155.786 0.00000 -1.42477e-14
  23 155.786 0.00000 1.29425e-13
  24 155.786 0.00000 3.61249e-14
  25 155.786 0.00000 1.74901e-14
  26 155.786 0.00000 -2.91922e-15
  27 155.786 0.00000 -7.88432e-15
  28 155.786 0.00000 -1.09952e-14
  29 155.786 0.00000 -5.35198e-14
  30 155.786 0.00000 3.00926e-14
  31 155.786 0.00000 1.88054e-14
  32 155.786 0.00000 3.27725e-14
  33 155.786 0.00000 -4.74876e-14
  34 155.786 0.00000 7.16430e-14
  35 155.786 0.00000 -8.40749e-14
  36 155.786 0.00000 3.44943e-14
  37 155.786 0.00000 6.86031e-14
  38 155.786 0.00000 -1.50083e-14
  39 155.786 0.00000 -9.09571e-15
  40 155.786 0.00000 8.18289e-14
  41 155.786 0.00000 4.01451e-16
  42 155.786 0.00000 -1.77590e-14
  43 155.786 0.00000 3.31377e-14
  44 155.786 0.00000 -3.57426e-14
  45 155.786 0.00000 7.71499e-15
  46 155.786 0.00000 1.08395e-14
  47 155.786 0.00000 -3.58799e-14
  48 155.786 0.00000 3.12048e-14
  49 155.786 0.00000 3.75778e-14
  50 155.786 0.00000 -1.07974e-14
  51 155.786 0.00000 9.58835e-14
  52 155.786 0.00000 -1.10986e-13
  53 155.786 0.00000 1.29284e-13
  54 155.786 0.00000 -1.26120e-13
  55 155.786 0.00000 -1.41236e-14
  56 155.786 0.00000 4.02127e-14
  57 155.786 0.00000 -6.77655e-14
  58 155.786 0.00000 2.20433e-14
  59 155.786 0.00000 -2.36642e-14
  60 155.786 0.00000 7.87345e-14
  61 155.786 0.00000 -6.51437e-14
  62 155.786 0.00000 3.51901e-14
  63 155.786 0.00000 -3.14029e-15
  64 155.786 0.00000 -4.70615e-14
  65 155.786 0.00000 6.43419e-14
  66 155.786 0.00000 -1.70015e-13
</Section>

newXOutput 10

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 175.296 0.00000 -1.54102e-14
  2 175.296 0.00000 1.98415e-14
  3 175.296 0.00000 -4.31877e-14
  4 175.296 0.00000 1.25953e-15
  5 175.296 0.00000 -9.92073e-15
  6 175.296 0.00000 -2.01567e-16
  7 175.296 0.00000 5.00129e-15
  8 175.296 0.00000 7.40115e-15
  9 175.296 0.00000 1.22355e-14
  10 175.296 0.00000 5.42617e-14
  11 175.296 0.00000 -5.88418e-14
  12 175.296 0.00000 1.29125e-15
  13 175.296 0.00000 3.36738e-14
  14 175.296 0.00000 -2.80678e-14
  15 175.296 0.00000 0.00000
  16 175.296 0.00000 -7.59417e-14
  17 175.296 0.00000 6.55839e-14
  18 175.296 0.00000 7.70990e-14
  19 175.296 0.00000 6.23238e-14
  20 175.296 0.00000 -8.28137e-14
  21 175.296 0.00000 -1.25099e-13
  22 175.296 0.00000 -4.30919e-14
  23 175.296 0.00000 6.82891e-14
  24 175.296 0.00000 5.35051e-15
  25 175.296 0.00000 1.01644e-14
  26 175.296 0.00000 -3.65965e-15
  27 175.296 0.00000 -5.26272e-15
  28 175.296 0.00000 -1.01877e-14
  29 175.296 0.00000 -1.89625e-14
  30 175.296 0.00000 -1.86717e-14
  31 175.296 0.00000 4.63905e-15
  32 175.296 0.00000 8.58062e-15
  33 175.296 0.00000 -7.45067e-14
  34 175.296 0.00000 5.83721e-14
  35 175.296 0.00000 -5.73745e-14
  36 175.296 0.00000 -9.59751e-14
  37 175.296 0.00000 3.98928e-14
  38 175.296 0.00000 -1.68551e-14
  39 175.296 0.00000 2.26625e-14
  40 175.296 0.00000 2.11469e-14
  41 175.296 0.00000 -2.61397e-14
  42 175.296 0.00000 8.75514e-16
  43 175.296 0.00000 1.71652e-14
  44 175.296 0.00000 -2.43810e-14
  45 175.296 0.00000 2.24319e-14
  46 175.296 0.00000 -1.89827e-14
  47 175.296 0.00000 1.17378e-15
  48 175.296 0.00000 2.00848e-14
  49 175.296 0.00000 -1.22323e-14
  50 175.296 0.00000 -4.86087e-15
  51 175.296 0.00000 4.84438e-14
  52 175.296 0.00000 -4.80560e-14
  53 175.296 0.00000 1.09541e-13
  54 175.296 0.00000 -2.03824e-14
  55 175.296 0.00000 -1.61310e-14
  56 175.296 0.00000 -9.58196e-14
  57 175.296 0.00000 -1.14679e-14
  58 175.296 0.00000 1.06163e-14
