newXOutput 1

<Section columns = "stress_xx | stress_yy | stress_xy">
  31 3.57912 0.0437370 -0.000605318
  32 3.59992 0.0398274 -0.00702486
  33 8.18278 0.0646934 0.588318
  34 7.09359 0.0762717 0.385994
  35 6.81062 0.136745 0.157017
  36 6.59337 0.0844795 -0.0416006
  37 7.00837 0.0265173 -0.149436
  38 7.16669 0.135659 -0.352387
  39 7.45405 0.469538 -0.712077
  40 1.81005 -1.07538 -1.48467
  41 0.357783 -1.93182 -0.594381
  42 0.145186 -2.58182 -0.186277
  43 0.102531 -2.72760 -0.0210239
  44 0.122574 -2.61668 0.188756
  45 0.328970 -2.28751 0.509717
  46 1.46978 -1.08711 1.45454
  47 8.18278 0.0646934 0.588318
  48 7.09359 0.0762717 0.385994
  49 6.81062 0.136745 0.157017
  50 6.59337 0.0844795 -0.0416006
  51 7.00837 0.0265173 -0.149436
  52 7.16669 0.135659 -0.352387
  53 7.45405 0.469538 -0.712077
  54 1.81005 -1.07538 -1.48467
  55 0.357783 -1.93182 -0.594381
  56 0.145186 -2.58182 -0.186277
  57 0.102531 -2.72760 -0.0210239
  58 0.122574 -2.61668 0.188756
  59 0.328970 -2.28751 0.509717
  60 1.46978 -1.08711 1.45454
  61 3.34208 0.144000 -0.0626834
  62 3.34208 0.144000 -0.0626834
  63 3.09525 0.0442449 0.334839
  64 3.00427 0.0191865 -0.407645
  65 3.09525 0.0442449 0.334839
  66 3.00427 0.0191865 -0.407645
  67 1.69942 0.0261542 0.110564
  68 1.69942 0.0261542 0.110564
  69 2.81303 -0.517262 1.08558
  70 2.81303 -0.517262 1.08558
  71 1.69036 -0.504251 -0.860887
  72 4.24972 -0.359349 -0.171265
  73 4.69997 0.259405 0.00701482
  74 4.48474 0.120662 -0.0648923
  75 1.69036 -0.504251 -0.860887
  76 4.24972 -0.359349 -0.171265
  77 4.69997 0.259405 0.00701482
  78 4.48474 0.120662 -0.0648923
  79 4.16533 -0.192863 0.0748799
  80 4.16533 -0.192863 0.0748799
  81 5.39662 0.399357 0.0215166
  82 5.39662 0.399357 0.0215166
  83 0.888628 -0.596646 -0.0724354
  84 0.888628 -0.596646 -0.0724354
  85 1.16894 -0.792480 0.733519
  86 1.16894 -0.792480 0.733519
  87 4.51095 -0.264657 0.110469
  88 4.51095 -0.264657 0.110469
  89 3.55206 0.0814335 0.0535702
  90 3.56810 0.0888457 -0.0546155
  91 3.55206 0.0814335 0.0535702
  92 3.56810 0.0888457 -0.0546155
  93 5.18206 0.255892 0.150061
  94 5.18206 0.255892 0.150061
  95 3.68498 0.0362088 0.154974
  96 3.68498 0.0362088 0.154974
  97 5.59638 0.410755 -0.181619
  98 5.69024 0.309074 -0.373722
  99 5.59638 0.410755 -0.181619
  100 5.69024 0.309074 -0.373722
  101 3.58691 0.0571737 -0.189554
  102 3.58691 0.0571737 -0.189554
  103 2.94996 -0.603739 -1.26152
  104 2.94996 -0.603739 -1.26152
  105 2.49668 -0.690785 1.32937
  106 2.49668 -0.690785 1.32937
  107 4.61786 -0.368791 -0.459148
  108 4.61786 -0.368791 -0.459148
  109 3.42618 -0.419592 -0.752837
  110 3.42618 -0.419592 -0.752837
  111 5.95620 0.401890 0.289124
  112 5.95620 0.401890 0.289124
  113 0.442395 -1.45897 -0.475994
  114 0.442395 -1.45897 -0.475994
  115 0.260442 -1.70161 0.139255
  116 0.260442 -1.70161 0.139255
  117 3.05444 0.195067 -0.0399145
  118 3.05444 0.195067 -0.0399145
  119 3.74857 -0.144999 -0.293330
  120 3.74857 -0.144999 -0.293330
  121 6.38641 0.182421 -0.144895
  122 6.38641 0.182421 -0.144895
  123 0.702647 -1.46070 0.803322
  124 0.702647 -1.46070 0.803322
  125 3.35490 0.117055 0.176097
  126 3.35490 0.117055 0.176097
  127 0.829457 -1.19086 -0.902562
  128 0.829457 -1.19086 -0.902562
  129 4.55702 -0.323075 0.691884
  130 4.55702 -0.323075 0.691884
  131 6.49889 0.318423 -0.430768
  132 6.49889 0.318423 -0.430768
  133 0.326248 -1.94174 -0.134921
  134 0.326248 -1.94174 -0.134921
  135 0.392358 -1.87922 0.339900
  136 0.392358 -1.87922 0.339900
  137 3.67883 0.0364648 -0.0921525
  138 3.67883 0.0364648 -0.0921525
  139 3.48538 0.123346 -0.00658246
  140 3.48538 0.123346 -0.00658246
  141 3.57430 0.0636428 -0.000879158
  142 3.57430 0.0636428 -0.000879158
  143 3.68874 -0.0734550 0.259839
  144 3.68874 -0.0734550 0.259839
  145 2.53882 -0.0706518 0.605983
  146 3.72679 -0.341161 0.508050
  147 2.50492 0.142504 0.0132772
  148 2.53882 -0.0706518 0.605983
  149 3.72679 -0.341161 0.508050
  150 2.50492 0.142504 0.0132772
  151 3.31195 0.0600181 -0.279034
  152 3.31195 0.0600181 -0.279034
  153 6.33061 0.189367 0.108600
  154 6.33061 0.189367 0.108600
  155 6.58444 0.156416 0.276249
  156 6.59342 0.300603 0.524579
  157 6.58444 0.156416 0.276249
  158 6.59342 0.300603 0.524579
  159 3.61702 0.0428029 0.0314727
  160 3.61702 0.0428029 0.0314727
  161 2.23989 -0.0982869 -0.515090
  162 2.23989 -0.0982869 -0.515090
  163 3.61726 0.0416823 -0.0309182
  164 3.61726 0.0416823 -0.0309182
  165 3.64062 0.0499838 0.0848923
  166 3.64062 0.0499838 0.0848923
  167 4.27066 -0.0378070 0.121589
  168 4.18167 -0.149065 -0.00293336
  169 4.27066 -0.0378070 0.121589
  170 4.18167 -0.149065 -0.00293336
  171 4.62103 -0.120714 0.0525735
  172 4.62103 -0.120714 0.0525735
  173 3.48910 0.111433 0.0968777
  174 3.48910 0.111433 0.0968777
  175 1.72527 -0.197537 0.689609
  176 1.72527 -0.197537 0.689609
  177 1.52396 -0.0965720 -0.436020
  178 1.52396 -0.0965720 -0.436020
  179 3.52020 0.119988 -0.0925064
  180 3.52020 0.119988 -0.0925064
</Section>

newXOutput 3

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 7.25122 0.0521346 -0.0310269
  2 7.24452 0.0405591 0.0279587
  3 7.25122 0.0521346 -0.0310269
  4 7.24452 0.0405591 0.0279587
  5 10.9980 0.234205 2.66185
  6 10.8005 0.162468 -2.45081
  7 10.9980 0.234205 2.66185
  8 10.8005 0.162468 -2.45081
  9 7.33162 0.0151538 -0.0980241
  10 7.65972 0.00157649 -0.160085
  11 7.85840 -0.0874127 -0.198676
  12 8.25020 -0.0416011 0.132616
  13 8.21322 0.247778 0.0820578
  14 8.27126 -0.0424365 -0.170739
  15 7.94472 -0.136694 0.197531
  16 7.55453 0.0349250 0.187001
  17 7.33916 0.0492698 0.0880013
  18 7.20061 0.0862351 0.0154569
  19 7.15537 0.0874040 -0.00120909
  20 7.19691 0.0795922 -0.0140342
  21 7.33162 0.0151538 -0.0980241
  22 7.65972 0.00157649 -0.160085
  23 7.85840 -0.0874127 -0.198676
  24 8.25020 -0.0416011 0.132616
  25 8.21322 0.247778 0.0820578
  26 8.27126 -0.0424365 -0.170739
  27 7.94472 -0.136694 0.197531
  28 7.55453 0.0349250 0.187001
  29 7.33916 0.0492698 0.0880013
  30 7.20061 0.0862351 0.0154569
  31 7.15537 0.0874040 -0.00120909
  32 7.19691 0.0795922 -0.0140342
  33 16.3512 0.129368 1.17610
  34 14.1757 0.152264 0.771519
  35 13.6104 0.273223 0.313756
  36 13.1766 0.168719 -0.0831053
  37 14.0050 0.0529632 -0.298645
  38 14.3217 0.271142 -0.704293
  39 14.8963 0.939082 -1.42389
  40 3.61816 -2.14834 -2.96984
  41 0.715376 -3.86204 -1.18956
  42 0.290201 -5.16315 -0.372920
  43 0.204838 -5.45498 -0.0420336
  44 0.244932 -5.23282 0.377857
  45 0.657737 -4.57358 1.02025
  46 2.93808 -2.17178 2.90966
  47 16.3512 0.129368 1.17610
  48 14.1757 0.152264 0.771519
  49 13.6104 0.273223 0.313756
  50 13.1766 0.168719 -0.0831053
  51 14.0050 0.0529632 -0.298645
  52 14.3217 0.271142 -0.704293
  53 14.8963 0.939082 -1.42389
  54 3.61816 -2.14834 -2.96984
  55 0.715376 -3.86204 -1.18956
  56 0.290201 -5.16315 -0.372920
  57 0.204838 -5.45498 -0.0420336
  58 0.244932 -5.23282 0.377857
  59 0.657737 -4.57358 1.02025
  60 2.93808 -2.17178 2.90966
  61 6.68180 0.287862 -0.125287
  62 6.68180 0.287862 -0.125287
  63 6.18841 0.0884850 0.669391
  64 6.00654 0.0383871 -0.814937
  65 6.18841 0.0884850 0.669391
  66 6.00654 0.0383871 -0.814937
  67 3.39838 0.0525328 0.221082
  68 3.39838 0.0525328 0.221082
  69 5.62364 -1.03420 2.17083
  70 5.62364 -1.03420 2.17083
  71 3.37979 -1.00794 -1.72177
  72 8.49518 -0.718404 -0.342853
  73 9.39550 0.518694 0.0136691
  74 8.96534 0.241299 -0.129317
  75 3.37979 -1.00794 -1.72177
  76 8.49518 -0.718404 -0.342853
  77 9.39550 0.518694 0.0136691
  78 8.96534 0.241299 -0.129317
  79 8.32668 -0.385571 0.150042
  80 8.32668 -0.385571 0.150042
  81 10.7872 0.798263 0.0431776
  82 10.7872 0.798263 0.0431776
  83 1.77703 -1.19252 -0.144899
  84 1.77703 -1.19252 -0.144899
  85 2.33722 -1.58412 1.46731
  86 2.33722 -1.58412 1.46731
  87 9.01724 -0.528959 0.221568
  88 9.01724 -0.528959 0.221568
  89 7.10131 0.162758 0.107038
  90 7.13335 0.177577 -0.109127
  91 7.10131 0.162758 0.107038
  92 7.13335 0.177577 -0.109127
  93 10.3584 0.511856 0.300772
  94 10.3584 0.511856 0.300772
  95 7.36682 0.0723683 0.309742
  96 7.36682 0.0723683 0.309742
  97 11.1863 0.821065 -0.363388
  98 11.3735 0.618325 -0.747906
  99 11.1863 0.821065 -0.363388
  100 11.3735 0.618325 -0.747906
  101 7.17090 0.114282 -0.378881
  102 7.17090 0.114282 -0.378881
  103 5.89674 -1.20629 -2.52318
  104 5.89674 -1.20629 -2.52318
  105 4.99082 -1.38029 2.65900
  106 4.99082 -1.38029 2.65900
  107 9.23048 -0.736928 -0.918854
  108 9.23048 -0.736928 -0.918854
  109 6.84928 -0.838901 -1.50540
  110 6.84928 -0.838901 -1.50540
  111 11.9049 0.803403 0.578266
  112 11.9049 0.803403 0.578266
  113 0.884617 -2.91687 -0.952461
  114 0.884617 -2.91687 -0.952461
  115 0.520698 -3.40231 0.278712
  116 0.520698 -3.40231 0.278712
  117 6.10697 0.390005 -0.0797760
  118 6.10697 0.390005 -0.0797760
  119 7.49382 -0.289907 -0.586508
  120 7.49382 -0.289907 -0.586508
  121 12.7637 0.364498 -0.289600
  122 12.7637 0.364498 -0.289600
  123 1.40499 -2.91985 1.60749
  124 1.40499 -2.91985 1.60749
  125 6.70737 0.234005 0.351983
  126 6.70737 0.234005 0.351983
  127 1.65858 -2.38031 -1.80583
  128 1.65858 -2.38031 -1.80583
  129 9.10887 -0.645482 1.38412
  130 9.10887 -0.645482 1.38412
  131 12.9885 0.636488 -0.861314
  132 12.9885 0.636488 -0.861314
  133 0.652262 -3.88265 -0.269983
  134 0.652262 -3.88265 -0.269983
  135 0.784491 -3.75735 0.680397
  136 0.784491 -3.75735 0.680397
  137 7.35453 0.0728813 -0.184159
  138 7.35453 0.0728813 -0.184159
  139 6.96811 0.246540 -0.0131554
  140 6.96811 0.246540 -0.0131554
  141 7.14575 0.127192 -0.00175650
  142 7.14575 0.127192 -0.00175650
  143 7.37431 -0.146868 0.519478
  144 7.37431 -0.146868 0.519478
  145 5.07618 -0.141179 1.21159
  146 7.45010 -0.682082 1.01596
  147 5.00869 0.284996 0.0265673
  148 5.07618 -0.141179 1.21159
  149 7.45010 -0.682082 1.01596
  150 5.00869 0.284996 0.0265673
  151 6.62149 0.119992 -0.557765
  152 6.62149 0.119992 -0.557765
  153 12.6523 0.378350 0.217122
  154 12.6523 0.378350 0.217122
  155 13.1593 0.312525 0.552154
  156 13.1773 0.601330 1.04911
  157 13.1593 0.312525 0.552154
  158 13.1773 0.601330 1.04911
  159 7.23106 0.0855439 0.0628785
  160 7.23106 0.0855439 0.0628785
  161 4.47872 -0.196416 -1.02989
  162 4.47872 -0.196416 -1.02989
  163 7.23153 0.0833043 -0.0617706
  164 7.23153 0.0833043 -0.0617706
  165 7.27819 0.0999039 0.169630
  166 7.27819 0.0999039 0.169630
  167 8.53746 -0.0755212 0.242641
  168 8.35932 -0.298040 -0.00615654
  169 8.53746 -0.0755212 0.242641
  170 8.35932 -0.298040 -0.00615654
  171 9.23733 -0.241121 0.104312
  172 9.23733 -0.241121 0.104312
  173 6.97554 0.222738 0.193603
  174 6.97554 0.222738 0.193603
  175 3.44983 -0.394714 1.37903
  176 3.44983 -0.394714 1.37903
  177 3.04749 -0.192770 -0.871915
  178 3.04749 -0.192770 -0.871915
  179 7.03768 0.239841 -0.184873
  180 7.03768 0.239841 -0.184873
</Section>

newXOutput 4

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 10.8723 0.0781432 -0.0464892
  2 10.8623 0.0607908 0.0418912
  3 10.8723 0.0781432 -0.0464892
  4 10.8623 0.0607908 0.0418912
  5 16.4848 0.353408 3.99257
  6 16.1895 0.245849 -3.67651
  7 16.4848 0.353408 3.99257
  8 16.1895 0.245849 -3.67651
  9 10.9927 0.0227014 -0.146900
  10 11.4843 0.00236484 -0.239932
  11 11.7822 -0.131097 -0.297957
  12 12.3698 -0.0623782 0.198479
  13 12.3150 0.371583 0.122928
  14 12.4014 -0.0636105 -0.255561
  15 11.9115 -0.204991 0.296257
  16 11.3267 0.0523493 0.280275
  17 11.0040 0.0738536 0.131864
  18 10.7965 0.129252 0.0231597
  19 10.7288 0.131001 -0.00181133
  20 10.7910 0.119295 -0.0210282
  21 10.9927 0.0227014 -0.146900
  22 11.4843 0.00236484 -0.239932
  23 11.7822 -0.131097 -0.297957
  24 12.3698 -0.0623782 0.198479
  25 12.3150 0.371583 0.122928
  26 12.4014 -0.0636105 -0.255561
  27 11.9115 -0.204991 0.296257
  28 11.3267 0.0523493 0.280275
  29 11.0040 0.0738536 0.131864
  30 10.7965 0.129252 0.0231597
  31 10.7288 0.131001 -0.00181133
  32 10.7910 0.119295 -0.0210282
  33 24.5054 0.194022 1.76333
  34 21.2463 0.227978 1.15658
  35 20.3994 0.409435 0.470217
  36 19.7496 0.252718 -0.124514
  37 20.9898 0.0793379 -0.447627
  38 21.4651 0.406450 -1.05572
  39 22.3267 1.40863 -2.13542
  40 5.42434 -3.21888 -4.45553
  41 1.07278 -5.79066 -1.78553
  42 0.435046 -7.74399 -0.559929
  43 0.306921 -8.18215 -0.0630289
  44 0.367075 -7.84843 0.567302
  45 0.986301 -6.85820 1.53160
  46 4.40490 -3.25403 4.36536
  47 24.5054 0.194022 1.76333
  48 21.2463 0.227978 1.15658
  49 20.3994 0.409435 0.470217
  50 19.7496 0.252718 -0.124514
  51 20.9898 0.0793379 -0.447627
  52 21.4651 0.406450 -1.05572
  53 22.3267 1.40863 -2.13542
  54 5.42434 -3.21888 -4.45553
  55 1.07278 -5.79066 -1.78553
  56 0.435046 -7.74399 -0.559929
  57 0.306921 -8.18215 -0.0630289
  58 0.367075 -7.84843 0.567302
  59 0.986301 -6.85820 1.53160
  60 4.40490 -3.25403 4.36536
  61 10.0191 0.431584 -0.187812
  62 10.0191 0.431584 -0.187812
  63 9.27947 0.132720 1.00365
  64 9.00681 0.0576017 -1.22188
  65 9.27947 0.132720 1.00365
  66 9.00681 0.0576017 -1.22188
  67 5.09690 0.0791349 0.331554
  68 5.09690 0.0791349 0.331554
  69 8.43183 -1.55082 3.25575
  70 8.43183 -1.55082 3.25575
  71 5.06830 -1.51106 -2.58266
  72 12.7364 -1.07716 -0.514764
  73 14.0866 0.777866 0.0199640
  74 13.4418 0.361910 -0.193275
  75 5.06830 -1.51106 -2.58266
  76 12.7364 -1.07716 -0.514764
  77 14.0866 0.777866 0.0199640
  78 13.4418 0.361910 -0.193275
  79 12.4841 -0.578126 0.225484
  80 12.4841 -0.578126 0.225484
  81 16.1719 1.19672 0.0649824
  82 16.1719 1.19672 0.0649824
  83 2.66522 -1.78761 -0.217390
  84 2.66522 -1.78761 -0.217390
  85 3.50484 -2.37492 2.20137
  86 3.50484 -2.37492 2.20137
  87 13.5189 -0.792905 0.333295
  88 13.5189 -0.792905 0.333295
  89 10.6478 0.243973 0.160405
  90 10.6958 0.266193 -0.163535
  91 10.6478 0.243973 0.160405
  92 10.6958 0.266193 -0.163535
  93 15.5291 0.767891 0.452130
  94 15.5291 0.767891 0.452130
  95 11.0455 0.108478 0.464302
  96 11.0455 0.108478 0.464302
  97 16.7699 1.23093 -0.545307
  98 17.0497 0.927751 -1.12255
  99 16.7699 1.23093 -0.545307
  100 17.0497 0.927751 -1.12255
  101 10.7520 0.171325 -0.567982
  102 10.7520 0.171325 -0.567982
  103 8.84035 -1.80765 -3.78499
  104 8.84035 -1.80765 -3.78499
  105 7.48241 -2.06850 3.98887
  106 7.48241 -2.06850 3.98887
  107 13.8379 -1.10441 -1.37912
  108 13.8379 -1.10441 -1.37912
  109 10.2693 -1.25793 -2.25768
  110 10.2693 -1.25793 -2.25768
  111 17.8461 1.20454 0.867423
  112 17.8461 1.20454 0.867423
  113 1.32667 -4.37371 -1.42940
  114 1.32667 -4.37371 -1.42940
  115 0.780770 -5.10211 0.418371
  116 0.780770 -5.10211 0.418371
  117 9.15759 0.584813 -0.119585
  118 9.15759 0.584813 -0.119585
  119 11.2358 -0.434723 -0.879536
  120 11.2358 -0.434723 -0.879536
  121 19.1317 0.546233 -0.434114
  122 19.1317 0.546233 -0.434114
  123 2.10703 -4.37745 2.41251
  124 2.10703 -4.37745 2.41251
  125 10.0574 0.350851 0.527660
  126 10.0574 0.350851 0.527660
  127 2.48736 -3.56834 -2.70981
  128 2.48736 -3.56834 -2.70981
  129 13.6556 -0.967221 2.07669
  130 13.6556 -0.967221 2.07669
  131 19.4688 0.954196 -1.29164
  132 19.4688 0.954196 -1.29164
  133 0.978041 -5.82274 -0.405186
  134 0.978041 -5.82274 -0.405186
  135 1.17640 -5.63437 1.02149
  136 1.17640 -5.63437 1.02149
  137 11.0271 0.109249 -0.276021
  138 11.0271 0.109249 -0.276021
  139 10.4482 0.369580 -0.0197189
  140 10.4482 0.369580 -0.0197189
  141 10.7143 0.190648 -0.00263204
  142 10.7143 0.190648 -0.00263204
  143 11.0567 -0.220239 0.778919
  144 11.0567 -0.220239 0.778919
  145 7.61210 -0.211582 1.81682
  146 11.1699 -1.02276 1.52373
  147 7.51130 0.427478 0.0398703
  148 7.61210 -0.211582 1.81682
  149 11.1699 -1.02276 1.52373
  150 7.51130 0.427478 0.0398703
  151 9.92862 0.179923 -0.836192
  152 9.92862 0.179923 -0.836192
  153 18.9652 0.566950 0.325566
  154 18.9652 0.566950 0.325566
  155 19.7245 0.468329 0.827717
  156 19.7517 0.902180 1.57359
  157 19.7245 0.468329 0.827717
  158 19.7517 0.902180 1.57359
  159 10.8421 0.128223 0.0942178
  160 10.8421 0.128223 0.0942178
  161 6.71649 -0.294387 -1.54441
  162 6.71649 -0.294387 -1.54441
  163 10.8428 0.124866 -0.0925571
  164 10.8428 0.124866 -0.0925571
  165 10.9127 0.149760 0.254213
  166 10.9127 0.149760 0.254213
  167 12.8004 -0.113143 0.363156
  168 12.5330 -0.446926 -0.00966872
  169 12.8004 -0.113143 0.363156
  170 12.5330 -0.446926 -0.00966872
  171 13.8489 -0.361221 0.155218
  172 13.8489 -0.361221 0.155218
  173 10.4593 0.333917 0.290177
  174 10.4593 0.333917 0.290177
  175 5.17366 -0.591531 2.06827
  176 5.17366 -0.591531 2.06827
  177 4.57059 -0.288594 -1.30768
  178 4.57059 -0.288594 -1.30768
  179 10.5524 0.359558 -0.277101
  180 10.5524 0.359558 -0.277101
</Section>

newXOutput 5

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 14.4904 0.104113 -0.0619176
