newXOutput 1

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 0.00000 0.00000 0.00000
  2 0.00000 0.00000 0.00000
  3 0.00000 0.00000 0.00000
  4 0.00000 0.00000 0.00000
  5 0.00000 0.00000 0.00000
  6 0.00000 0.00000 0.00000
  7 0.00000 0.00000 0.00000
  8 0.00000 0.00000 0.00000
  9 0.00000 0.00000 0.00000
  10 0.00000 0.00000 0.00000
  11 0.00000 0.00000 0.00000
  12 0.00000 0.00000 0.00000
</Section>

newXOutput 2

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 30.9481 -0.00878629 -2.71158e-14
  2 30.9481 -0.00878629 -2.33772e-14
  3 30.9481 -0.00878629 -8.74946e-15
  4 30.9481 -0.00878629 -7.02035e-15
  5 30.9481 -0.00878629 -9.32867e-15
  6 30.9481 -0.00878629 -9.84273e-15
  7 30.9481 -0.00878629 -1.17152e-14
  8 30.9481 -0.00878629 -1.09025e-14
  9 30.9481 -0.00878629 -1.40102e-15
  10 30.9481 -0.00878629 4.33776e-16
  11 30.9481 -0.00878629 -1.20278e-14
  12 30.9481 -0.00878629 -1.24626e-14
</Section>

newXOutput 3

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 61.6836 -0.00875895 -3.69904e-14
  2 61.6836 -0.00875895 -2.97334e-14
  3 61.6836 -0.00875895 -7.17135e-15
  4 61.6836 -0.00875895 -4.00804e-15
  5 61.6836 -0.00875895 -1.21997e-14
  6 61.6836 -0.00875895 -1.25719e-14
  7 61.6836 -0.00875895 -1.08606e-14
  8 61.6836 -0.00875895 -8.68356e-15
  9 61.6836 -0.00875895 -1.79441e-14
  10 61.6836 -0.00875895 -1.48473e-14
  11 61.6836 -0.00875895 -3.37397e-15
  12 61.6836 -0.00875895 -4.80383e-15
</Section>

newXOutput 4

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 92.2059 -0.00873479 1.01915e-14
  2 92.2059 -0.00873479 1.51927e-14
  3 92.2059 -0.00873479 8.28138e-15
  4 92.2059 -0.00873479 1.09672e-14
  5 92.2059 -0.00873479 7.74701e-16
  6 92.2059 -0.00873479 1.14516e-15
  7 92.2059 -0.00873479 1.35544e-14
  8 92.2059 -0.00873479 1.57223e-14
  9 92.2059 -0.00873479 -6.79887e-15
  10 92.2059 -0.00873479 -1.84103e-15
  11 92.2059 -0.00873479 -3.82993e-15
  12 92.2059 -0.00873479 3.84483e-15
</Section>

newXOutput 5

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 122.517 -0.00871075 -1.95567e-15
  2 122.517 -0.00871075 2.10084e-15
  3 122.517 -0.00871075 3.81185e-15
  4 122.517 -0.00871075 6.39327e-15
  5 122.517 -0.00871075 -5.25388e-15
  6 122.517 -0.00871075 -3.96317e-15
  7 122.517 -0.00871075 4.08203e-15
  8 122.517 -0.00871075 7.53157e-15
  9 122.517 -0.00871075 2.41137e-14
  10 122.517 -0.00871075 2.79782e-14
  11 122.517 -0.00871075 3.44809e-14
  12 122.517 -0.00871075 3.16230e-14
</Section>

newXOutput 6

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 152.618 -0.00868684 1.27633e-14
  2 152.618 -0.00868684 1.43877e-14
  3 152.618 -0.00868684 5.40840e-15
  4 152.618 -0.00868684 8.67237e-15
  5 152.618 -0.00868684 3.41328e-15
  6 152.618 -0.00868684 5.61588e-15
  7 152.618 -0.00868684 2.97783e-15
  8 152.618 -0.00868684 4.94638e-15
  9 152.618 -0.00868684 3.83412e-15
  10 152.618 -0.00868684 4.78913e-15
  11 152.618 -0.00868684 -4.09011e-14
  12 152.618 -0.00868684 -9.07547e-15
</Section>

newXOutput 7

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 182.512 -0.00866305 -2.59873e-14
  2 182.512 -0.00866305 -2.08712e-14
  3 182.512 -0.00866305 -6.99469e-15
  4 182.512 -0.00866305 -3.88848e-15
  5 182.512 -0.00866305 7.46925e-15
  6 182.512 -0.00866305 8.38284e-15
  7 182.512 -0.00866305 -3.66017e-14
  8 182.512 -0.00866305 -3.17718e-14
  9 182.512 -0.00866305 1.25356e-14
  10 182.512 -0.00866305 1.81903e-14
  11 182.512 -0.00866305 -1.53715e-14
  12 182.512 -0.00866305 -2.32760e-14
</Section>

newXOutput 8

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 212.200 -0.00863939 2.37580e-14
  2 212.200 -0.00863939 2.52131e-14
  3 212.200 -0.00863939 2.55846e-15
  4 212.200 -0.00863939 3.64982e-15
  5 212.200 -0.00863939 1.27162e-14
  6 212.200 -0.00863939 1.39895e-14
  7 212.200 -0.00863939 4.35673e-14
  8 212.200 -0.00863939 4.49628e-14
  9 212.200 -0.00863939 -1.78612e-14
  10 212.200 -0.00863939 -1.85268e-14
  11 212.200 -0.00863939 -7.33240e-15
  12 212.200 -0.00863939 7.47221e-15
</Section>

newXOutput 9

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 241.684 -0.00861585 -1.37981e-14
  2 241.684 -0.00861585 -9.45234e-15
  3 241.684 -0.00861585 -5.67928e-15
  4 241.684 -0.00861585 -3.14428e-15
  5 241.684 -0.00861585 -4.49695e-16
  6 241.684 -0.00861585 2.74590e-16
  7 241.684 -0.00861585 -9.84301e-15
  8 241.684 -0.00861585 -5.95877e-15
  9 241.684 -0.00861585 -2.67446e-15
  10 241.684 -0.00861585 3.47799e-15
  11 241.684 -0.00861585 5.75229e-14
  12 241.684 -0.00861585 5.25391e-14
</Section>

newXOutput 10

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 270.966 -0.00859243 5.90529e-15
  2 270.966 -0.00859243 6.82090e-15
  3 270.966 -0.00859243 1.03165e-14
  4 270.966 -0.00859243 7.98868e-15
  5 270.966 -0.00859243 -1.14937e-14
  6 270.966 -0.00859243 -1.11331e-14
  7 270.966 -0.00859243 1.10897e-14
  8 270.966 -0.00859243 1.41684e-14
  9 270.966 -0.00859243 2.10649e-15
  10 270.966 -0.00859243 5.29610e-16
  11 270.966 -0.00859243 2.71892e-14
  12 270.966 -0.00859243 2.07621e-14
</Section>

newXOutput 11

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 300.047 -0.00856913 -4.72657e-14
  2 300.047 -0.00856913 -3.79346e-14
  3 300.047 -0.00856913 -1.63681e-14
  4 300.047 -0.00856913 -9.90806e-15
  5 300.047 -0.00856913 -1.70209e-14
  6 300.047 -0.00856913 -1.41497e-14
  7 300.047 -0.00856913 1.94080e-14
  8 300.047 -0.00856913 2.28064e-14
  9 300.047 -0.00856913 3.42146e-14
  10 300.047 -0.00856913 3.51483e-14
  11 300.047 -0.00856913 -1.91695e-14
  12 300.047 -0.00856913 -6.27627e-14
</Section>

newXOutput 12

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 328.929 -0.00854595 -3.27124e-15
  2 328.929 -0.00854595 4.58889e-15
  3 328.929 -0.00854595 1.26734e-14
  4 328.929 -0.00854595 1.62462e-14
  5 328.929 -0.00854595 1.35532e-14
  6 328.929 -0.00854595 1.64114e-14
  7 328.929 -0.00854595 1.40793e-14
  8 328.929 -0.00854595 1.92520e-14
  9 328.929 -0.00854595 -6.19636e-15
  10 328.929 -0.00854595 2.20031e-15
  11 328.929 -0.00854595 -1.76338e-14
  12 328.929 -0.00854595 -1.83338e-14
</Section>

newXOutput 13

<Section columns = "stress_xx | stress_yy | stress_xy">
  1 357.615 -0.00852289 -2.43636e-15
  2 357.615 -0.00852289 6.09991e-15
  3 357.615 -0.00852289 9.77636e-15
  4 357.615 -0.00852289 1.47559e-14
  5 357.615 -0.00852289 -2.32143e-14
  6 357.615 -0.00852289 -1.96575e-14
  7 357.615 -0.00852289 -1.35366e-14
  8 357.615 -0.00852289 -7.67263e-15
