newXOutput 1

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  4 289.714 -1.01765e-07 56.6705 1.96909e-15 3.92052e-16 -2.35015e-15
  5 289.714 -1.01765e-07 56.6705 -2.91234e-16 1.84137e-16 -1.04381e-15
  6 289.714 -1.01765e-07 56.6705 3.16691e-17 -3.44205e-16 -3.89556e-15
  7 289.714 -1.01765e-07 56.6705 -1.08690e-15 1.54632e-15 -1.93606e-15
  8 289.714 -1.01765e-07 56.6705 1.18191e-16 3.08886e-16 -7.22546e-15
</Section>

newXOutput 5

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 383.077 -1.00250e-07 75.3535 -1.09067e-16 -3.70132e-16 1.77156e-15
  2 383.077 -1.00250e-07 75.3535 -2.92243e-17 -4.84696e-16 6.61157e-15
  3 383.077 -1.00250e-07 75.3535 -2.92243e-17 5.12119e-16 -1.16968e-15
  4 383.077 -1.00250e-07 75.3535 -7.83063e-18 4.24978e-16 -4.36531e-15
  5 383.077 -1.00250e-07 75.3535 -4.07042e-16 -2.81100e-16 2.11906e-15
  6 383.077 -1.00250e-07 75.3535 -1.09067e-16 -1.52424e-16 7.90844e-15
  7 383.077 -1.00250e-07 75.3535 -1.09067e-16 8.44391e-16 1.27193e-16
  8 383.077 -1.00250e-07 75.3535 -2.92243e-17 1.66503e-15 4.74689e-16
</Section>

newXOutput 6

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 474.893 -9.87611e-08 93.9348 1.15624e-16 6.90357e-16 1.88506e-15
  2 474.893 -9.87611e-08 93.9348 3.09813e-17 -2.77100e-16 7.03516e-15
  3 474.893 -9.87611e-08 93.9348 4.31514e-16 1.29338e-15 -6.89981e-16
  4 474.893 -9.87611e-08 93.9348 1.15624e-16 6.13343e-16 -2.57505e-15
  5 474.893 -9.87611e-08 93.9348 4.31514e-16 1.11117e-15 2.57505e-15
  6 474.893 -9.87611e-08 93.9348 1.15624e-16 1.29338e-15 9.61020e-15
  7 474.893 -9.87611e-08 93.9348 1.61043e-15 1.71419e-15 1.88506e-15
  8 474.893 -9.87611e-08 93.9348 4.31514e-16 2.18383e-15 7.03516e-15
</Section>

newXOutput 7

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 565.195 -9.72977e-08 112.415 1.06989e-15 1.70921e-15 -1.18650e-15
  2 565.195 -9.72977e-08 112.415 1.23734e-15 -1.37713e-15 -4.42808e-15
  3 565.195 -9.72977e-08 112.415 2.30648e-15 4.58975e-15 -4.42808e-15
  4 565.195 -9.72977e-08 112.415 2.93141e-15 -2.17394e-15 -1.65258e-14
  5 565.195 -9.72977e-08 112.415 -1.44310e-15 1.88686e-15 -1.18650e-15
  6 565.195 -9.72977e-08 112.415 -8.18167e-16 -7.14147e-16 -4.42808e-15
  7 565.195 -9.72977e-08 112.415 -2.59035e-15 5.25274e-15 -4.42808e-15
  8 565.195 -9.72977e-08 112.415 -2.58084e-16 3.00363e-16 -1.65258e-14
</Section>

newXOutput 8

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 654.014 -9.58735e-08 130.796 -4.91145e-34 2.64567e-16 -1.42168e-15
  2 654.014 -9.58735e-08 130.796 -1.44464e-33 1.27137e-16 -8.85813e-15
  3 654.014 -9.58735e-08 130.796 -1.31602e-34 -8.27768e-17 -1.24331e-15
  4 654.014 -9.58735e-08 130.796 -3.87091e-34 2.90154e-15 -5.59193e-15
  5 654.014 -9.58735e-08 130.796 -2.13667e-34 2.52681e-16 -2.10181e-15
  6 654.014 -9.58735e-08 130.796 -4.09080e-34 8.27768e-17 -1.13964e-14
  7 654.014 -9.58735e-08 130.796 -5.72519e-35 -7.00632e-16 -3.78158e-15
  8 654.014 -9.58735e-08 130.796 -1.09613e-34 5.95675e-16 -1.50649e-14
</Section>

newXOutput 9

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 741.381 -9.44774e-08 149.077 5.99778e-17 4.56859e-17 3.44266e-15
  2 741.381 -9.44774e-08 149.077 2.23840e-16 2.36965e-16 1.28482e-14
  3 741.381 -9.44774e-08 149.077 2.23840e-16 -7.55203e-16 -2.27303e-15
  4 741.381 -9.44774e-08 149.077 8.35383e-16 6.36323e-16 -8.48307e-15
  5 741.381 -9.44774e-08 149.077 2.23840e-16 2.22920e-16 4.11795e-15
  6 741.381 -9.44774e-08 149.077 8.35383e-16 8.98410e-16 1.53684e-14
  7 741.381 -9.44774e-08 149.077 8.35383e-16 -9.37577e-17 2.47172e-16
  8 741.381 -9.44774e-08 149.077 3.11769e-15 3.10487e-15 9.22459e-16
</Section>

newXOutput 10

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 827.326 -9.31050e-08 167.261 5.93364e-17 -6.63145e-15 -5.19314e-16
  2 827.326 -9.31050e-08 167.261 2.21447e-16 -6.64982e-15 -2.73132e-15
  3 827.326 -9.31050e-08 167.261 2.21447e-16 -1.16049e-14 -5.69161e-15
  4 827.326 -9.31050e-08 167.261 8.26450e-16 -1.09966e-14 -2.42017e-14
  5 827.326 -9.31050e-08 167.261 2.21447e-16 -6.45442e-15 1.44727e-15
  6 827.326 -9.31050e-08 167.261 8.26450e-16 -5.98914e-15 2.44098e-15
  7 827.326 -9.31050e-08 167.261 8.26450e-16 -1.09442e-14 1.64777e-15
  8 827.326 -9.31050e-08 167.261 3.08435e-15 -8.53090e-15 -4.89840e-15
</Section>

newXOutput 11

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 911.880 -9.17571e-08 185.348 -2.00480e-16 2.12971e-15 -3.06124e-15
  2 911.880 -9.17571e-08 185.348 -4.00961e-17 1.28430e-15 -1.14247e-14
  3 911.880 -9.17571e-08 185.348 1.49641e-16 4.82542e-15 -3.97069e-15
  4 911.880 -9.17571e-08 185.348 7.48203e-16 5.93606e-15 -1.48188e-14
  5 911.880 -9.17571e-08 185.348 -7.48203e-16 2.63649e-15 -2.39547e-15
  6 911.880 -9.17571e-08 185.348 -1.49641e-16 3.17563e-15 -8.94003e-15
  7 911.880 -9.17571e-08 185.348 5.58467e-16 5.57375e-15 -1.48602e-15
  8 911.880 -9.17571e-08 185.348 2.79233e-15 8.72886e-15 -5.54591e-15
</Section>

newXOutput 12

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 995.071 -9.04420e-08 203.339 -1.16165e-16 1.13577e-15 -2.76374e-15
  2 995.071 -9.04420e-08 203.339 -4.33535e-16 4.16303e-16 -1.72202e-14
  3 995.071 -9.04420e-08 203.339 -4.33535e-16 3.95335e-15 -2.41698e-15
  4 995.071 -9.04420e-08 203.339 -1.61797e-15 6.87972e-15 -1.08707e-14
  5 995.071 -9.04420e-08 203.339 -4.33535e-16 1.11211e-15 -4.08590e-15
  6 995.071 -9.04420e-08 203.339 -1.61797e-15 3.27993e-16 -2.21546e-14
  7 995.071 -9.04420e-08 203.339 -1.61797e-15 2.72335e-15 -7.35139e-15
  8 995.071 -9.04420e-08 203.339 -6.03836e-15 2.28930e-15 -2.92861e-14
</Section>

newXOutput 13

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 1076.93 -8.91469e-08 221.235 -3.05381e-34 4.68466e-17 -2.90850e-15
  2 1076.93 -8.91469e-08 221.235 2.16365e-33 4.25211e-17 -9.79382e-15
  3 1076.93 -8.91469e-08 221.235 2.97388e-34 2.43512e-15 3.35255e-15
  4 1076.93 -8.91469e-08 221.235 1.08263e-32 2.21028e-15 -7.28382e-15
  5 1076.93 -8.91469e-08 221.235 2.00432e-33 7.04821e-17 -5.44637e-15
  6 1076.93 -8.91469e-08 221.235 8.91730e-33 1.30730e-16 -1.50219e-14
  7 1076.93 -8.91469e-08 221.235 1.07836e-32 3.66371e-15 -6.11893e-15
  8 1076.93 -8.91469e-08 221.235 4.29962e-32 6.79543e-15 -2.67953e-14
</Section>

newXOutput 14

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 1157.47 -8.78854e-08 239.036 1.47278e-15 -1.68226e-15 -1.73103e-16
  2 1157.47 -8.78854e-08 239.036 1.47278e-15 1.21696e-15 -8.99802e-15
  3 1157.47 -8.78854e-08 239.036 2.13408e-15 -7.55975e-16 -1.57119e-16
  4 1157.47 -8.78854e-08 239.036 2.13408e-15 6.02145e-15 -8.16718e-15
  5 1157.47 -8.78854e-08 239.036 2.13408e-15 -2.03469e-15 -2.60438e-16
  6 1157.47 -8.78854e-08 239.036 2.13408e-15 -9.83304e-17 -1.35378e-14
  7 1157.47 -8.78854e-08 239.036 1.03791e-15 -2.07126e-15 -4.83059e-16
  8 1157.47 -8.78854e-08 239.036 1.03791e-15 1.11273e-15 -2.51098e-14
</Section>

newXOutput 15

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 1236.74 -8.66430e-08 256.745 3.61052e-33 -1.71845e-15 -2.10234e-15
  2 1236.74 -8.66430e-08 256.745 1.49651e-32 -7.65323e-16 -1.08369e-15
  3 1236.74 -8.66430e-08 256.745 1.17702e-32 -7.65323e-16 -8.33155e-15
  4 1236.74 -8.66430e-08 256.745 4.43262e-32 5.48380e-15 -2.92818e-14
  5 1236.74 -8.66430e-08 256.745 1.32764e-33 -2.07048e-15 -2.10234e-15
  6 1236.74 -8.66430e-08 256.745 6.44526e-33 -2.07911e-15 -1.08369e-15
  7 1236.74 -8.66430e-08 256.745 3.25032e-33 -2.07911e-15 -8.33155e-15
  8 1236.74 -8.66430e-08 256.745 1.25297e-32 5.80677e-16 -2.92818e-14
</Section>

newXOutput 16

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 1314.75 -8.54216e-08 274.361 8.55540e-34 4.04203e-16 2.78373e-16
  2 1314.75 -8.54216e-08 274.361 2.29241e-34 1.77223e-15 1.44701e-14
  3 1314.75 -8.54216e-08 274.361 2.29241e-34 -2.16465e-15 7.45899e-17
  4 1314.75 -8.54216e-08 274.361 6.14250e-35 5.62982e-15 3.87724e-15
  5 1314.75 -8.54216e-08 274.361 8.55540e-34 5.25750e-17 2.78373e-16
  6 1314.75 -8.54216e-08 274.361 2.29241e-34 4.59933e-16 1.44701e-14
  7 1314.75 -8.54216e-08 274.361 2.29241e-34 -3.47694e-15 7.45899e-17
  8 1314.75 -8.54216e-08 274.361 6.14250e-35 7.32276e-16 3.87724e-15
</Section>

newXOutput 17

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 1391.53 -8.42228e-08 291.885 -3.83786e-16 6.96153e-16 6.50971e-15
  2 1391.53 -8.42228e-08 291.885 -1.02835e-16 6.31874e-16 2.42946e-14
  3 1391.53 -8.42228e-08 291.885 -1.02835e-16 2.59808e-15 -4.29806e-15
  4 1391.53 -8.42228e-08 291.885 -2.75546e-17 2.35818e-15 -1.60406e-14
  5 1391.53 -8.42228e-08 291.885 -1.43231e-15 1.04738e-15 7.78660e-15
  6 1391.53 -8.42228e-08 291.885 -3.83786e-16 1.94268e-15 2.90600e-14
  7 1391.53 -8.42228e-08 291.885 -3.83786e-16 3.90888e-15 4.67376e-16
  8 1391.53 -8.42228e-08 291.885 -1.02835e-16 7.25017e-15 1.74427e-15
</Section>

newXOutput 18

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 1467.11 -8.30541e-08 309.319 3.05322e-16 2.31439e-15 -1.02566e-14
  2 1467.11 -8.30541e-08 309.319 -2.70745e-16 1.17618e-15 -3.16544e-14
  3 1467.11 -8.30541e-08 309.319 1.49204e-15 4.68911e-15 -1.03571e-14
  4 1467.11 -8.30541e-08 309.319 3.05322e-16 8.69732e-15 -3.68783e-14
  5 1467.11 -8.30541e-08 309.319 1.13948e-15 2.64172e-15 -1.02566e-14
  6 1467.11 -8.30541e-08 309.319 -1.01043e-15 2.39780e-15 -3.16544e-14
  7 1467.11 -8.30541e-08 309.319 5.56835e-15 4.77681e-15 -1.03571e-14
  8 1467.11 -8.30541e-08 309.319 1.13948e-15 9.02465e-15 -3.68783e-14
</Section>

newXOutput 19

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 1541.51 -8.19027e-08 326.663 4.49134e-15 -1.20850e-15 -1.00501e-14
  2 1541.51 -8.19027e-08 326.663 3.90143e-15 -4.24734e-15 -2.43510e-14
  3 1541.51 -8.19027e-08 326.663 1.05996e-14 -4.24734e-15 -1.02498e-14
  4 1541.51 -8.19027e-08 326.663 8.39807e-15 -2.18938e-15 -3.47273e-14
  5 1541.51 -8.19027e-08 326.663 3.99493e-15 -1.20850e-15 -1.00501e-14
  6 1541.51 -8.19027e-08 326.663 1.79336e-15 -4.24734e-15 -2.43510e-14
  7 1541.51 -8.19027e-08 326.663 1.32581e-14 -4.24734e-15 -1.02498e-14
  8 1541.51 -8.19027e-08 326.663 5.04174e-15 -2.18938e-15 -3.47273e-14
</Section>

newXOutput 20

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 1614.74 -8.07759e-08 343.919 -1.20805e-32 -6.62753e-15 -1.11683e-14
  2 1614.74 -8.07759e-08 343.919 -4.50851e-32 -7.49206e-15 -4.16807e-14
  3 1614.74 -8.07759e-08 343.919 -3.26676e-32 -1.72898e-14 -1.36701e-14
  4 1614.74 -8.07759e-08 343.919 -1.21917e-31 -1.91779e-14 -5.10175e-14
  5 1614.74 -8.07759e-08 343.919 -1.42987e-32 -6.27749e-15 -1.36701e-14
  6 1614.74 -8.07759e-08 343.919 -5.33634e-32 -6.18569e-15 -5.10175e-14
  7 1614.74 -8.07759e-08 343.919 -4.09459e-32 -1.59835e-14 -2.30070e-14
  8 1614.74 -8.07759e-08 343.919 -1.52812e-31 -1.43025e-14 -8.58632e-14
</Section>

newXOutput 21

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 1686.85 -7.96690e-08 361.086 4.00542e-15 -1.81453e-15 -3.29919e-16
  2 1686.85 -7.96690e-08 361.086 3.71645e-15 -4.81456e-15 -1.71494e-14
  3 1686.85 -7.96690e-08 361.086 8.91126e-15 -2.44356e-15 -2.99456e-16
  4 1686.85 -7.96690e-08 361.086 7.83282e-15 -1.81453e-15 -1.55659e-14
  5 1686.85 -7.96690e-08 361.086 2.44065e-15 -2.14076e-15 -4.96372e-16
  6 1686.85 -7.96690e-08 361.086 1.36221e-15 -6.03205e-15 -2.58018e-14
  7 1686.85 -7.96690e-08 361.086 7.49097e-15 -2.53097e-15 -9.20668e-16
  8 1686.85 -7.96690e-08 361.086 3.46620e-15 -2.14076e-15 -4.78570e-14
</Section>

newXOutput 22

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 1757.84 -7.85794e-08 378.166 3.80263e-15 -2.67624e-15 1.29514e-14
  2 1757.84 -7.85794e-08 378.166 4.08867e-15 -2.42913e-15 8.73714e-15
  3 1757.84 -7.85794e-08 378.166 1.41916e-14 -5.51312e-15 8.73714e-15
  4 1757.84 -7.85794e-08 378.166 1.52591e-14 -5.00406e-15 -2.58645e-14
  5 1757.84 -7.85794e-08 378.166 1.38159e-15 -4.02648e-15 1.78876e-14
  6 1757.84 -7.85794e-08 378.166 2.44909e-15 -7.46829e-15 2.71591e-14
  7 1757.84 -7.85794e-08 378.166 5.15617e-15 -8.29464e-15 2.71591e-14
  8 1757.84 -7.85794e-08 378.166 9.14014e-15 -1.53848e-14 4.28871e-14
</Section>

newXOutput 23

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 1827.74 -7.75171e-08 395.159 -3.07094e-15 -6.67813e-15 -4.59357e-15
  2 1827.74 -7.75171e-08 395.159 -2.78779e-15 -9.82253e-15 -4.33919e-15
  3 1827.74 -7.75171e-08 395.159 -5.33291e-15 -1.29031e-14 -4.33919e-15
  4 1827.74 -7.75171e-08 395.159 -4.27618e-15 -1.70473e-14 -1.27632e-14
  5 1827.74 -7.75171e-08 395.159 -5.33291e-15 -6.63139e-15 -7.04505e-15
  6 1827.74 -7.75171e-08 395.159 -4.27618e-15 -9.64809e-15 -1.34882e-14
  7 1827.74 -7.75171e-08 395.159 -7.27888e-15 -1.04735e-14 -1.34882e-14
  8 1827.74 -7.75171e-08 395.159 -3.33512e-15 -7.98013e-15 -4.69079e-14
</Section>

newXOutput 24

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 1896.57 -7.64740e-08 412.066 3.99261e-33 -7.95751e-16 -3.23308e-16
  2 1896.57 -7.64740e-08 412.066 1.20689e-32 6.70488e-16 -1.68058e-14
  3 1896.57 -7.64740e-08 412.066 1.20689e-32 6.70488e-16 -2.93456e-16
  4 1896.57 -7.64740e-08 412.066 4.42828e-32 3.47770e-15 -1.52540e-14
  5 1896.57 -7.64740e-08 412.066 1.26673e-32 -9.87918e-17 -4.86426e-16
  6 1896.57 -7.64740e-08 412.066 4.44432e-32 3.27158e-15 -2.52848e-14
  7 1896.57 -7.64740e-08 412.066 4.44432e-32 3.27158e-15 -9.02220e-16
  8 1896.57 -7.64740e-08 412.066 1.65105e-31 1.31851e-14 -4.68981e-14
</Section>

newXOutput 25

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 1964.36 -7.54444e-08 428.889 -2.74862e-33 1.12506e-15 -3.60651e-15
  2 1964.36 -7.54444e-08 428.889 -7.36490e-34 3.01458e-16 1.12839e-15
  3 1964.36 -7.54444e-08 428.889 -1.02580e-32 4.19876e-15 -1.73310e-15
  4 1964.36 -7.54444e-08 428.889 -2.74862e-33 1.12506e-15 -3.95530e-14
  5 1964.36 -7.54444e-08 428.889 -7.36490e-34 1.12506e-15 -3.44448e-15
  6 1964.36 -7.54444e-08 428.889 -1.97342e-34 3.01458e-16 9.55082e-15
  7 1964.36 -7.54444e-08 428.889 -2.74862e-33 4.19876e-15 -1.12839e-15
  8 1964.36 -7.54444e-08 428.889 -7.36490e-34 1.12506e-15 -8.12008e-15
</Section>

newXOutput 26

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 2031.11 -7.44385e-08 445.628 -7.09981e-34 1.54056e-15 -8.94558e-15
  2 2031.11 -7.44385e-08 445.628 1.21821e-33 -1.77576e-15 -1.88942e-14
  3 2031.11 -7.44385e-08 445.628 1.21821e-33 5.18754e-15 5.16473e-15
  4 2031.11 -7.44385e-08 445.628 3.83833e-32 3.85806e-15 -1.35901e-14
  5 2031.11 -7.44385e-08 445.628 1.18705e-32 2.88481e-15 -1.35901e-14
  6 2031.11 -7.44385e-08 445.628 4.12376e-32 3.24104e-15 -2.84621e-14
  7 2031.11 -7.44385e-08 445.628 4.12376e-32 7.95672e-15 -1.21689e-14
  8 2031.11 -7.44385e-08 445.628 1.61869e-31 1.41928e-14 -4.92977e-14
</Section>

newXOutput 27

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 2096.86 -7.34481e-08 462.283 0.00000 1.37683e-15 7.71437e-15
  2 2096.86 -7.34481e-08 462.283 0.00000 1.24970e-15 2.87904e-14
  3 2096.86 -7.34481e-08 462.283 0.00000 5.13840e-15 2.06706e-15
  4 2096.86 -7.34481e-08 462.283 0.00000 4.66395e-15 7.71437e-15
  5 2096.86 -7.34481e-08 462.283 0.00000 2.07148e-15 7.71437e-15
  6 2096.86 -7.34481e-08 462.283 0.00000 3.84217e-15 2.87904e-14
  7 2096.86 -7.34481e-08 462.283 0.00000 7.73087e-15 2.06706e-15
  8 2096.86 -7.34481e-08 462.283 0.00000 1.43392e-14 7.71437e-15
</Section>

newXOutput 28

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 2161.62 -7.24767e-08 478.855 -2.91611e-13 -6.03413e-15 1.73861e-15
  2 2161.62 -7.24767e-08 478.855 -2.92150e-13 -3.09758e-15 -8.70085e-15
  3 2161.62 -7.24767e-08 478.855 -5.80262e-13 -1.86353e-14 -1.91694e-14
  4 2161.62 -7.24767e-08 478.855 -5.82272e-13 2.93656e-15 -8.53280e-14
  5 2161.62 -7.24767e-08 478.855 -2.90790e-13 -7.42190e-15 8.69306e-15
  6 2161.62 -7.24767e-08 478.855 -2.92800e-13 -8.27681e-15 9.59001e-15
  7 2161.62 -7.24767e-08 478.855 -5.73078e-13 -2.38145e-14 6.78498e-15
  8 2161.62 -7.24767e-08 478.855 -5.80580e-13 -1.63926e-14 -1.70656e-14
</Section>

newXOutput 29

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 2225.41 -7.15254e-08 495.346 -4.57007e-14 -3.68905e-15 7.10317e-15
  2 2225.41 -7.15254e-08 495.346 -4.57007e-14 -9.62765e-15 -1.12831e-14
  3 2225.41 -7.15254e-08 495.346 -9.41444e-14 -9.62765e-15 1.50897e-14
  4 2225.41 -7.15254e-08 495.346 -9.41444e-14 -7.93899e-15 5.09985e-16
  5 2225.41 -7.15254e-08 495.346 -4.93595e-14 -4.38218e-15 7.10317e-15
  6 2225.41 -7.15254e-08 495.346 -4.93595e-14 -1.22144e-14 -1.12831e-14
  7 2225.41 -7.15254e-08 495.346 -1.01682e-13 -1.22144e-14 1.50897e-14
  8 2225.41 -7.15254e-08 495.346 -1.01682e-13 -1.75930e-14 5.09985e-16
</Section>

newXOutput 30

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 2288.25 -7.05859e-08 511.755 9.23958e-33 -1.45347e-15 -1.60014e-14
  2 2288.25 -7.05859e-08 511.755 3.72220e-32 2.06778e-15 -4.74955e-14
  3 2288.25 -7.05859e-08 511.755 4.21857e-32 -9.89063e-16 -2.12953e-14
  4 2288.25 -7.05859e-08 511.755 1.58173e-31 1.17429e-14 -7.62002e-14
  5 2288.25 -7.05859e-08 511.755 -3.06692e-33 -2.79182e-15 -1.83415e-14
  6 2288.25 -7.05859e-08 511.755 -8.70648e-33 -2.92702e-15 -5.62289e-14
  7 2288.25 -7.05859e-08 511.755 9.81849e-33 -3.74610e-15 -3.00287e-14
  8 2288.25 -7.05859e-08 511.755 3.73771e-32 1.45347e-15 -1.08794e-13
</Section>

newXOutput 31

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 2350.16 -6.96655e-08 528.084 3.07581e-15 5.51343e-15 -7.76571e-15
  2 2350.16 -6.96655e-08 528.084 2.55285e-15 -2.39437e-15 -6.74354e-17
  3 2350.16 -6.96655e-08 528.084 8.94374e-15 2.08358e-14 -5.56809e-15
  4 2350.16 -6.96655e-08 528.084 6.99204e-15 4.54551e-15 -3.90621e-14
  5 2350.16 -6.96655e-08 528.084 -2.76648e-15 5.51343e-15 -9.77908e-15
  6 2350.16 -6.96655e-08 528.084 -4.71818e-15 -2.39437e-15 7.44660e-15
  7 2350.16 -6.96655e-08 528.084 -8.62628e-16 2.08358e-14 -1.30821e-14
  8 2350.16 -6.96655e-08 528.084 -8.14648e-15 4.54551e-15 -1.10194e-14
</Section>

newXOutput 32

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 2411.15 -6.87642e-08 544.334 -3.72536e-33 -1.19123e-15 -1.44870e-14
  2 2411.15 -6.87642e-08 544.334 -9.98208e-34 -3.19190e-16 -1.97406e-14
  3 2411.15 -6.87642e-08 544.334 -1.93228e-32 -8.05415e-15 -1.70081e-14
  4 2411.15 -6.87642e-08 544.334 -5.17753e-33 -2.15810e-15 -1.89518e-14
  5 2411.15 -6.87642e-08 544.334 1.47079e-34 -1.19123e-15 -1.46418e-14
  6 2411.15 -6.87642e-08 544.334 3.94097e-35 -3.19190e-16 -2.77833e-14
  7 2411.15 -6.87642e-08 544.334 -4.87065e-33 -8.05415e-15 -1.75856e-14
  8 2411.15 -6.87642e-08 544.334 -1.30509e-33 -2.15810e-15 -4.89675e-14
</Section>

newXOutput 33

<Section columns = "stress_xx | stress_yy | stress_zz | stress_xy | stress_yz | stress_xz">
  1 2471.24 -6.78801e-08 560.504 -1.75146e-16 8.79557e-16 2.69695e-15
  2 2471.24 -6.78801e-08 560.504 -6.53654e-16 -5.80731e-16 -3.87392e-14
  3 2471.24 -6.78801e-08 560.504 -4.69302e-17 4.09896e-15 -1.99692e-16
  4 2471.24 -6.78801e-08 560.504 -1.75146e-16 8.79557e-16 -5.83240e-14
  5 2471.24 -6.78801e-08 560.504 -6.53654e-16 2.35677e-16 2.69695e-15
