  1.00000000e+00   0.00000000e+00   0.00000000e+00
  2.00000000e+00   1.00000000e-02   1.56236003e+02
  3.00000000e+00   2.00000000e-02   3.14264155e+02
  4.00000000e+00   3.00000000e-02   4.74089538e+02
  5.00000000e+00   4.00000000e-02   6.35717211e+02
  6.00000000e+00   5.00000000e-02   7.99152213e+02
  7.00000000e+00   6.00000000e-02   9.64399564e+02
  8.00000000e+00   7.00000000e-02   1.13146426e+03
  9.00000000e+00   8.00000000e-02   1.30035127e+03
  1.00000000e+01   9.00000000e-02   1.47106555e+03
  1.10000000e+01   1.00000000e-01   1.64361201e+03
  1.20000000e+01   1.10000000e-01   1.81799557e+03
  1.30000000e+01   1.20000000e-01   1.99422108e+03
  1.40000000e+01   1.30000000e-01   2.17229341e+03
  1.50000000e+01   1.40000000e-01   2.35221735e+03
  1.60000000e+01   1.50000000e-01   2.53399771e+03
  1.70000000e+01   1.60000000e-01   2.71763924e+03
  1.80000000e+01   1.70000000e-01   2.90314667e+03
  1.90000000e+01   1.80000000e-01   3.09052469e+03
  2.00000000e+01   1.90000000e-01   3.27977797e+03
  2.10000000e+01   2.00000000e-01   3.47091114e+03
  2.20000000e+01   2.10000000e-01   3.66392879e+03
  2.30000000e+01   2.20000000e-01   3.85883549e+03
  2.40000000e+01   2.30000000e-01   4.05563575e+03
  2.50000000e+01   2.40000000e-01   4.25433407e+03
  2.60000000e+01   2.50000000e-01   4.45493488e+03
  2.70000000e+01   2.60000000e-01   4.65744260e+03
  2.80000000e+01   2.70000000e-01   4.86186160e+03
  2.90000000e+01   2.80000000e-01   5.06819619e+03
  3.00000000e+01   2.90000000e-01   5.27645065e+03
  3.10000000e+01   3.00000000e-01   5.48662923e+03
  3.20000000e+01   3.10000000e-01   5.69873612e+03
  3.30000000e+01   3.20000000e-01   5.91277546e+03
  3.40000000e+01   3.30000000e-01   6.12875135e+03
  3.50000000e+01   3.40000000e-01   6.34666783e+03
  3.60000000e+01   3.50000000e-01   6.56652890e+03
  3.70000000e+01   3.60000000e-01   6.78833851e+03
  3.80000000e+01   3.70000000e-01   7.01210054e+03
  3.90000000e+01   3.80000000e-01   7.23781884e+03
  4.00000000e+01   3.90000000e-01   7.46549719e+03
  4.10000000e+01   4.00000000e-01   7.69513930e+03
  4.20000000e+01   4.10000000e-01   7.92674885e+03
  4.30000000e+01   4.20000000e-01   8.16032943e+03
  4.40000000e+01   4.30000000e-01   8.39588459e+03
  4.50000000e+01   4.40000000e-01   8.63341781e+03
  4.60000000e+01   4.50000000e-01   8.87293249e+03
  4.70000000e+01   4.60000000e-01   9.11443198e+03
  4.80000000e+01   4.70000000e-01   9.35791956e+03
  4.90000000e+01   4.80000000e-01   9.60339844e+03
  5.00000000e+01   4.90000000e-01   9.85087173e+03
  5.10000000e+01   5.00000000e-01   1.01003425e+04
  5.20000000e+01   5.10000000e-01   1.03518137e+04
  5.30000000e+01   5.20000000e-01   1.06052884e+04
  5.40000000e+01   5.30000000e-01   1.08607692e+04
  5.50000000e+01   5.40000000e-01   1.11182589e+04
  5.60000000e+01   5.50000000e-01   1.13777602e+04
  5.70000000e+01   5.60000000e-01   1.16392756e+04
  5.80000000e+01   5.70000000e-01   1.19028077e+04
  5.90000000e+01   5.80000000e-01   1.21683588e+04
  6.00000000e+01   5.90000000e-01   1.24359313e+04
  6.10000000e+01   6.00000000e-01   1.27055272e+04
  6.20000000e+01   6.10000000e-01   1.29771487e+04
  6.30000000e+01   6.20000000e-01   1.32507979e+04
  6.40000000e+01   6.30000000e-01   1.35264765e+04
  6.50000000e+01   6.40000000e-01   1.38041864e+04
  6.60000000e+01   6.50000000e-01   1.40839292e+04
  6.70000000e+01   6.60000000e-01   1.43657066e+04
  6.80000000e+01   6.70000000e-01   1.46495199e+04
  6.90000000e+01   6.80000000e-01   1.49353705e+04
  7.00000000e+01   6.90000000e-01   1.52232596e+04
  7.10000000e+01   7.00000000e-01   1.55131883e+04
  7.20000000e+01   7.10000000e-01   1.58051574e+04
  7.30000000e+01   7.20000000e-01   1.60991679e+04
  7.40000000e+01   7.30000000e-01   1.63952204e+04
  7.50000000e+01   7.40000000e-01   1.66933154e+04
  7.60000000e+01   7.50000000e-01   1.69934533e+04
  7.70000000e+01   7.60000000e-01   1.72956344e+04
  7.80000000e+01   7.70000000e-01   1.75998588e+04
  7.90000000e+01   7.80000000e-01   1.79061263e+04
  8.00000000e+01   7.90000000e-01   1.82144368e+04
  8.10000000e+01   8.00000000e-01   1.85247899e+04
  8.20000000e+01   8.10000000e-01   1.88371850e+04
  8.30000000e+01   8.20000000e-01   1.91516214e+04
  8.40000000e+01   8.30000000e-01   1.93708523e+04
  8.50000000e+01   8.40000000e-01   1.90682688e+04
  8.60000000e+01   8.50000000e-01   1.87628286e+04
  8.70000000e+01   8.60000000e-01   1.84545295e+04
  8.80000000e+01   8.70000000e-01   1.81433691e+04
  8.90000000e+01   8.80000000e-01   1.78293452e+04
  9.00000000e+01   8.90000000e-01   1.75124560e+04
  9.10000000e+01   9.00000000e-01   1.71926996e+04
  9.20000000e+01   9.10000000e-01   1.68700744e+04
  9.30000000e+01   9.20000000e-01   1.65445788e+04
  9.40000000e+01   9.30000000e-01   1.62162117e+04
  9.50000000e+01   9.40000000e-01   1.58849717e+04
  9.60000000e+01   9.50000000e-01   1.55508580e+04
  9.70000000e+01   9.60000000e-01   1.52138698e+04
  9.80000000e+01   9.70000000e-01   1.48740065e+04
  9.90000000e+01   9.80000000e-01   1.45312677e+04
  1.00000000e+02   9.90000000e-01   1.41856532e+04
