ipCoords
2
3 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
3 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
4 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
4 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
5 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
5 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
6 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
6 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
7 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
7 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
8 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
8 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
9 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
9 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
10 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
10 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
11 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
11 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
12 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
12 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
13 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
13 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
14 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
14 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
15 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
15 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
16 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
16 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
17 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
17 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
18 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
18 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
19 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
19 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
20 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
20 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
21 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
21 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
22 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
22 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
23 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
23 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
24 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
24 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
25 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
25 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
26 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
26 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
27 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
27 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
28 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
28 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
29 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
29 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
30 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
30 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
31 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
31 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
32 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
32 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
33 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
33 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
34 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
34 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
35 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
35 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
36 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
36 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
37 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
37 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
38 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
38 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
39 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
39 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
40 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
40 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
41 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
41 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
42 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
42 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
43 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
43 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
44 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
44 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
45 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
45 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
46 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
46 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
47 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
47 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
48 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
48 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
49 0 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
49 1 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0
newXOutput 2
0 0 7.99385e-07 0.799385 1.34017e-07 0.134017 0.00000 0.810541 0
0 1 7.63134e-07 0.763134 7.28751e-08 0.0728751 0.00000 0.766606 0
1 0 7.67631e-07 0.767631 -6.77235e-08 -0.0677235 0.00000 0.770612 0
1 1 7.97781e-07 0.797781 -1.33744e-07 -0.133744 0.00000 0.808914 0
2 0 -6.49957e-09 -0.00649957 -3.51482e-07 -0.351482 0.00000 0.351542 0
2 1 4.24849e-08 0.0424849 -3.82600e-07 -0.382600 0.00000 0.384952 0
3 0 -1.31023e-07 -0.131023 -1.99168e-07 -0.199168 0.00000 0.238401 0
3 1 -1.15009e-07 -0.115009 -2.49506e-07 -0.249506 0.00000 0.274737 0
4 0 3.63757e-07 0.363757 4.61272e-07 0.461272 0.00000 0.587445 0
4 1 3.01422e-07 0.301422 4.50806e-07 0.450806 0.00000 0.542293 0
5 0 5.58732e-07 0.558732 4.21977e-07 0.421977 0.00000 0.700176 0
5 1 5.05731e-07 0.505731 4.05939e-07 0.405939 0.00000 0.648498 0
6 0 1.95737e-07 0.195737 -4.43431e-07 -0.443431 0.00000 0.484710 0
6 1 2.49880e-07 0.249880 -4.75314e-07 -0.475314 0.00000 0.536995 0
7 0 7.64048e-07 0.764048 2.12530e-07 0.212530 0.00000 0.793057 0
7 1 7.40234e-07 0.740234 2.01511e-07 0.201511 0.00000 0.767172 0
8 0 7.40330e-07 0.740330 -2.00527e-07 -0.200527 0.00000 0.767007 0
8 1 7.61900e-07 0.761900 -2.10815e-07 -0.210815 0.00000 0.790528 0
9 0 4.30381e-07 0.430381 -3.58343e-07 -0.358343 0.00000 0.560033 0
9 1 4.71096e-07 0.471096 -4.02964e-07 -0.402964 0.00000 0.619929 0
10 0 1.36825e-07 0.136825 4.43231e-07 0.443231 0.00000 0.463869 0
10 1 1.01614e-07 0.101614 3.99091e-07 0.399091 0.00000 0.411824 0
11 0 1.42871e-07 0.142871 3.02310e-07 0.302310 0.00000 0.334370 0
11 1 1.07894e-07 0.107894 2.36620e-07 0.236620 0.00000 0.260058 0
12 0 -1.77545e-07 -0.177545 7.70088e-08 0.0770088 0.00000 0.193527 0
12 1 -1.93808e-07 -0.193808 2.17171e-08 0.0217171 0.00000 0.195021 0
13 0 5.28337e-07 0.528337 -3.24302e-07 -0.324302 0.00000 0.619929 0
13 1 5.93909e-07 0.593909 -3.63460e-07 -0.363460 0.00000 0.696298 0
14 0 6.65796e-08 0.0665796 4.06406e-07 0.406406 0.00000 0.411824 0
14 1 -2.17461e-08 -0.0217461 3.45081e-07 0.345081 0.00000 0.345765 0
15 0 4.75188e-07 0.475188 3.97293e-07 0.397293 0.00000 0.619392 0
15 1 4.20595e-07 0.420595 3.44242e-07 0.344242 0.00000 0.543509 0
16 0 1.94949e-07 0.194949 -3.05767e-07 -0.305767 0.00000 0.362627 0
16 1 2.41717e-07 0.241717 -3.61044e-07 -0.361044 0.00000 0.434488 0
17 0 1.55135e-08 0.0155135 1.02501e-07 0.102501 0.00000 0.103668 0
17 1 1.59615e-08 0.0159615 9.88600e-09 0.00988600 0.00000 0.0187751 0
18 0 2.95260e-07 0.295260 -4.48536e-07 -0.448536 0.00000 0.536995 0
18 1 3.64771e-07 0.364771 -4.67163e-07 -0.467163 0.00000 0.592705 0
19 0 7.84806e-07 0.784806 1.27463e-07 0.127463 0.00000 0.795090 0
19 1 7.86396e-07 0.786396 1.02569e-07 0.102569 0.00000 0.793057 0
20 0 7.84027e-07 0.784027 -1.01174e-07 -0.101174 0.00000 0.790528 0
20 1 7.86754e-07 0.786754 -1.30142e-07 -0.130142 0.00000 0.797445 0
21 0 6.90870e-07 0.690870 -2.74394e-07 -0.274394 0.00000 0.743366 0
21 1 7.07127e-07 0.707127 -2.97105e-07 -0.297105 0.00000 0.767007 0
22 0 7.06901e-07 0.706901 2.98068e-07 0.298068 0.00000 0.767172 0
22 1 6.89129e-07 0.689129 2.75970e-07 0.275970 0.00000 0.742333 0
23 0 6.43453e-07 0.643453 -2.66080e-07 -0.266080 0.00000 0.696298 0
23 1 6.74557e-07 0.674557 -3.10727e-07 -0.310727 0.00000 0.742684 0
24 0 6.77627e-07 0.677627 3.07221e-07 0.307221 0.00000 0.744018 0
24 1 6.41524e-07 0.641524 2.71382e-07 0.271382 0.00000 0.696564 0
25 0 1.04166e-07 0.104166 -2.14416e-07 -0.214416 0.00000 0.238380 0
25 1 1.44719e-07 0.144719 -3.32498e-07 -0.332498 0.00000 0.362627 0
26 0 1.42185e-08 0.0142185 1.22612e-08 0.0122612 0.00000 0.0187751 0
26 1 9.22608e-09 0.00922608 -1.17517e-07 -0.117517 0.00000 0.117878 0
27 0 5.05818e-07 0.505818 -4.13864e-07 -0.413864 0.00000 0.653555 0
27 1 5.58568e-07 0.558568 -4.14340e-07 -0.414340 0.00000 0.695468 0
28 0 2.74960e-08 0.0274960 -1.14627e-07 -0.114627 0.00000 0.117878 0
28 1 6.93414e-08 0.0693414 -2.28072e-07 -0.228072 0.00000 0.238380 0
29 0 4.57679e-07 0.457679 4.59434e-07 0.459434 0.00000 0.648498 0
29 1 4.09815e-07 0.409815 4.20884e-07 0.420884 0.00000 0.587445 0
30 0 -4.98247e-08 -0.0498247 3.42156e-07 0.342156 0.00000 0.345765 0
30 1 -8.13647e-08 -0.0813647 2.76142e-07 0.276142 0.00000 0.287879 0
31 0 3.61570e-07 0.361570 4.05795e-07 0.405795 0.00000 0.543509 0
31 1 3.05029e-07 0.305029 3.45453e-07 0.345453 0.00000 0.460847 0
32 0 -1.02340e-07 -0.102340 2.69074e-07 0.269074 0.00000 0.287879 0
32 1 -1.42766e-07 -0.142766 1.81425e-07 0.181425 0.00000 0.230862 0
33 0 6.49228e-07 0.649228 3.59945e-07 0.359945 0.00000 0.742333 0
33 1 6.04489e-07 0.604489 3.53325e-07 0.353325 0.00000 0.700176 0
34 0 6.03428e-07 0.603428 -3.45761e-07 -0.345761 0.00000 0.695468 0
34 1 6.51153e-07 0.651153 -3.58599e-07 -0.358599 0.00000 0.743366 0
35 0 -1.76084e-07 -0.176084 -1.05300e-07 -0.105300 0.00000 0.205168 0
35 1 -1.45074e-07 -0.145074 -1.89179e-07 -0.189179 0.00000 0.238401 0
36 0 4.11436e-07 0.411436 -4.26637e-07 -0.426637 0.00000 0.592705 0
36 1 4.56889e-07 0.456889 -4.67319e-07 -0.467319 0.00000 0.653555 0
37 0 -9.54998e-08 -0.0954998 -2.57605e-07 -0.257605 0.00000 0.274737 0
37 1 -3.51512e-08 -0.0351512 -3.49780e-07 -0.349780 0.00000 0.351542 0
38 0 -1.55504e-07 -0.155504 1.70633e-07 0.170633 0.00000 0.230862 0
38 1 -1.71897e-07 -0.171897 8.89053e-08 0.0889053 0.00000 0.193527 0
39 0 8.08874e-07 0.808874 -8.08774e-09 -0.00808774 0.00000 0.808914 0
39 1 7.95046e-07 0.795046 8.32711e-09 0.00832711 0.00000 0.795090 0
40 0 7.97374e-07 0.797374 -1.06834e-08 -0.0106834 0.00000 0.797445 0
40 1 8.10501e-07 0.810501 8.10855e-09 0.00810855 0.00000 0.810541 0
41 0 2.47228e-07 0.247228 3.88920e-07 0.388920 0.00000 0.460847 0
41 1 1.88402e-07 0.188402 2.76239e-07 0.276239 0.00000 0.334370 0
42 0 6.95495e-08 0.0695495 2.50585e-07 0.250585 0.00000 0.260058 0
42 1 3.13570e-08 0.0313570 9.88121e-08 0.0988121 0.00000 0.103668 0
43 0 7.55432e-08 0.0755432 -3.77467e-07 -0.377467 0.00000 0.384952 0
43 1 1.54024e-07 0.154024 -4.59587e-07 -0.459587 0.00000 0.484710 0
44 0 2.55789e-07 0.255789 4.78177e-07 0.478177 0.00000 0.542293 0
44 1 1.77103e-07 0.177103 4.28730e-07 0.428730 0.00000 0.463869 0
45 0 2.95224e-07 0.295224 -3.18782e-07 -0.318782 0.00000 0.434488 0
45 1 3.69030e-07 0.369030 -4.21253e-07 -0.421253 0.00000 0.560033 0
46 0 7.14859e-07 0.714859 -2.01383e-07 -0.201383 0.00000 0.742684 0
46 1 7.47582e-07 0.747582 -1.86987e-07 -0.186987 0.00000 0.770612 0
47 0 7.42335e-07 0.742335 1.91372e-07 0.191372 0.00000 0.766606 0
47 1 7.17343e-07 0.717343 1.97440e-07 0.197440 0.00000 0.744018 0
48 0 5.91174e-07 0.591174 3.68394e-07 0.368394 0.00000 0.696564 0
48 1 5.31491e-07 0.531491 3.18061e-07 0.318061 0.00000 0.619392 0
49 0 -1.94818e-07 -0.194818 8.90354e-09 0.00890354 0.00000 0.195021 0
49 1 -1.82838e-07 -0.182838 -9.30811e-08 -0.0930811 0.00000 0.205168 0
newXOutput 3
0 0 1.59877e-06 1.59877 2.68035e-07 0.268035 0.00000 1.62108 0
0 1 1.52627e-06 1.52627 1.45750e-07 0.145750 0.00000 1.53321 0
1 0 1.53526e-06 1.53526 -1.35447e-07 -0.135447 0.00000 1.54122 0
1 1 1.59556e-06 1.59556 -2.67488e-07 -0.267488 0.00000 1.61783 0
2 0 -1.29991e-08 -0.0129991 -7.02964e-07 -0.702964 0.00000 0.703084 0
2 1 8.49697e-08 0.0849697 -7.65201e-07 -0.765201 0.00000 0.769904 0
3 0 -2.62046e-07 -0.262046 -3.98337e-07 -0.398337 0.00000 0.476802 0
3 1 -2.30018e-07 -0.230018 -4.99013e-07 -0.499013 0.00000 0.549474 0
4 0 7.27515e-07 0.727515 9.22545e-07 0.922545 0.00000 1.17489 0
4 1 6.02844e-07 0.602844 9.01613e-07 0.901613 0.00000 1.08459 0
5 0 1.11746e-06 1.11746 8.43954e-07 0.843954 0.00000 1.40035 0
5 1 1.01146e-06 1.01146 8.11878e-07 0.811878 0.00000 1.29700 0
6 0 3.91473e-07 0.391473 -8.86862e-07 -0.886862 0.00000 0.969420 0
6 1 4.99759e-07 0.499759 -9.50628e-07 -0.950628 0.00000 1.07399 0
7 0 1.52810e-06 1.52810 4.25060e-07 0.425060 0.00000 1.58611 0
7 1 1.48047e-06 1.48047 4.03022e-07 0.403022 0.00000 1.53434 0
8 0 1.48066e-06 1.48066 -4.01054e-07 -0.401054 0.00000 1.53401 0
8 1 1.52380e-06 1.52380 -4.21629e-07 -0.421629 0.00000 1.58106 0
9 0 8.60761e-07 0.860761 -7.16686e-07 -0.716686 0.00000 1.12007 0
9 1 9.42192e-07 0.942192 -8.05927e-07 -0.805927 0.00000 1.23986 0
10 0 2.73649e-07 0.273649 8.86462e-07 0.886462 0.00000 0.927739 0
10 1 2.03228e-07 0.203228 7.98182e-07 0.798182 0.00000 0.823648 0
11 0 2.85742e-07 0.285742 6.04620e-07 0.604620 0.00000 0.668740 0
11 1 2.15788e-07 0.215788 4.73240e-07 0.473240 0.00000 0.520116 0
12 0 -3.55091e-07 -0.355091 1.54018e-07 0.154018 0.00000 0.387054 0
12 1 -3.87616e-07 -0.387616 4.34342e-08 0.0434342 0.00000 0.390042 0
13 0 1.05667e-06 1.05667 -6.48604e-07 -0.648604 0.00000 1.23986 0
13 1 1.18782e-06 1.18782 -7.26920e-07 -0.726920 0.00000 1.39260 0
14 0 1.33159e-07 0.133159 8.12813e-07 0.812813 0.00000 0.823648 0
14 1 -4.34923e-08 -0.0434923 6.90161e-07 0.690161 0.00000 0.691530 0
15 0 9.50377e-07 0.950377 7.94587e-07 0.794587 0.00000 1.23878 0
15 1 8.41189e-07 0.841189 6.88485e-07 0.688485 0.00000 1.08702 0
16 0 3.89898e-07 0.389898 -6.11533e-07 -0.611533 0.00000 0.725254 0
16 1 4.83433e-07 0.483433 -7.22088e-07 -0.722088 0.00000 0.868976 0
17 0 3.10269e-08 0.0310269 2.05002e-07 0.205002 0.00000 0.207336 0
17 1 3.19231e-08 0.0319231 1.97720e-08 0.0197720 0.00000 0.0375502 0
18 0 5.90521e-07 0.590521 -8.97072e-07 -0.897072 0.00000 1.07399 0
18 1 7.29542e-07 0.729542 -9.34327e-07 -0.934327 0.00000 1.18541 0
19 0 1.56961e-06 1.56961 2.54926e-07 0.254926 0.00000 1.59018 0
19 1 1.57279e-06 1.57279 2.05138e-07 0.205138 0.00000 1.58611 0
20 0 1.56805e-06 1.56805 -2.02348e-07 -0.202348 0.00000 1.58106 0
20 1 1.57351e-06 1.57351 -2.60284e-07 -0.260284 0.00000 1.59489 0
21 0 1.38174e-06 1.38174 -5.48788e-07 -0.548788 0.00000 1.48673 0
21 1 1.41425e-06 1.41425 -5.94211e-07 -0.594211 0.00000 1.53401 0
22 0 1.41380e-06 1.41380 5.96136e-07 0.596136 0.00000 1.53434 0
22 1 1.37826e-06 1.37826 5.51940e-07 0.551940 0.00000 1.48467 0
23 0 1.28691e-06 1.28691 -5.32160e-07 -0.532160 0.00000 1.39260 0
23 1 1.34911e-06 1.34911 -6.21455e-07 -0.621455 0.00000 1.48537 0
24 0 1.35525e-06 1.35525 6.14443e-07 0.614443 0.00000 1.48804 0
24 1 1.28305e-06 1.28305 5.42763e-07 0.542763 0.00000 1.39313 0
25 0 2.08333e-07 0.208333 -4.28833e-07 -0.428833 0.00000 0.476760 0
25 1 2.89437e-07 0.289437 -6.64996e-07 -0.664996 0.00000 0.725254 0
26 0 2.84370e-08 0.0284370 2.45225e-08 0.0245225 0.00000 0.0375502 0
26 1 1.84522e-08 0.0184522 -2.35034e-07 -0.235034 0.00000 0.235757 0
27 0 1.01164e-06 1.01164 -8.27727e-07 -0.827727 0.00000 1.30711 0
27 1 1.11714e-06 1.11714 -8.28680e-07 -0.828680 0.00000 1.39094 0
28 0 5.49921e-08 0.0549921 -2.29254e-07 -0.229254 0.00000 0.235757 0
28 1 1.38683e-07 0.138683 -4.56144e-07 -0.456144 0.00000 0.476760 0
29 0 9.15359e-07 0.915359 9.18868e-07 0.918868 0.00000 1.29700 0
29 1 8.19630e-07 0.819630 8.41768e-07 0.841768 0.00000 1.17489 0
30 0 -9.96495e-08 -0.0996495 6.84313e-07 0.684313 0.00000 0.691530 0
30 1 -1.62729e-07 -0.162729 5.52283e-07 0.552283 0.00000 0.575759 0
31 0 7.23140e-07 0.723140 8.11590e-07 0.811590 0.00000 1.08702 0
31 1 6.10059e-07 0.610059 6.90905e-07 0.690905 0.00000 0.921695 0
32 0 -2.04679e-07 -0.204679 5.38149e-07 0.538149 0.00000 0.575759 0
32 1 -2.85532e-07 -0.285532 3.62850e-07 0.362850 0.00000 0.461723 0
33 0 1.29846e-06 1.29846 7.19891e-07 0.719891 0.00000 1.48467 0
33 1 1.20898e-06 1.20898 7.06651e-07 0.706651 0.00000 1.40035 0
34 0 1.20686e-06 1.20686 -6.91522e-07 -0.691522 0.00000 1.39094 0
34 1 1.30231e-06 1.30231 -7.17198e-07 -0.717198 0.00000 1.48673 0
35 0 -3.52169e-07 -0.352169 -2.10601e-07 -0.210601 0.00000 0.410336 0
35 1 -2.90148e-07 -0.290148 -3.78357e-07 -0.378357 0.00000 0.476802 0
36 0 8.22873e-07 0.822873 -8.53275e-07 -0.853275 0.00000 1.18541 0
36 1 9.13777e-07 0.913777 -9.34639e-07 -0.934639 0.00000 1.30711 0
37 0 -1.91000e-07 -0.191000 -5.15210e-07 -0.515210 0.00000 0.549474 0
37 1 -7.03024e-08 -0.0703024 -6.99560e-07 -0.699560 0.00000 0.703084 0
38 0 -3.11008e-07 -0.311008 3.41266e-07 0.341266 0.00000 0.461723 0
38 1 -3.43794e-07 -0.343794 1.77811e-07 0.177811 0.00000 0.387054 0
39 0 1.61775e-06 1.61775 -1.61755e-08 -0.0161755 0.00000 1.61783 0
39 1 1.59009e-06 1.59009 1.66542e-08 0.0166542 0.00000 1.59018 0
40 0 1.59475e-06 1.59475 -2.13669e-08 -0.0213669 0.00000 1.59489 0
40 1 1.62100e-06 1.62100 1.62171e-08 0.0162171 0.00000 1.62108 0
41 0 4.94457e-07 0.494457 7.77839e-07 0.777839 0.00000 0.921695 0
41 1 3.76803e-07 0.376803 5.52479e-07 0.552479 0.00000 0.668740 0
42 0 1.39099e-07 0.139099 5.01171e-07 0.501171 0.00000 0.520116 0
42 1 6.27140e-08 0.0627140 1.97624e-07 0.197624 0.00000 0.207336 0
43 0 1.51086e-07 0.151086 -7.54934e-07 -0.754934 0.00000 0.769904 0
43 1 3.08048e-07 0.308048 -9.19174e-07 -0.919174 0.00000 0.969420 0
44 0 5.11578e-07 0.511578 9.56355e-07 0.956355 0.00000 1.08459 0
44 1 3.54205e-07 0.354205 8.57460e-07 0.857460 0.00000 0.927739 0
45 0 5.90449e-07 0.590449 -6.37565e-07 -0.637565 0.00000 0.868976 0
45 1 7.38060e-07 0.738060 -8.42506e-07 -0.842506 0.00000 1.12007 0
46 0 1.42972e-06 1.42972 -4.02767e-07 -0.402767 0.00000 1.48537 0
46 1 1.49516e-06 1.49516 -3.73974e-07 -0.373974 0.00000 1.54122 0
47 0 1.48467e-06 1.48467 3.82744e-07 0.382744 0.00000 1.53321 0
47 1 1.43469e-06 1.43469 3.94881e-07 0.394881 0.00000 1.48804 0
48 0 1.18235e-06 1.18235 7.36789e-07 0.736789 0.00000 1.39313 0
48 1 1.06298e-06 1.06298 6.36123e-07 0.636123 0.00000 1.23878 0
49 0 -3.89636e-07 -0.389636 1.78071e-08 0.0178071 0.00000 0.390042 0
